# Ion number density
# The last    3 ion types are fixed
# Average over     378000 steps
# z (au)        total        A            Im1          Im2          Im3          N            C            Me           C1           C2           P         
338.927248217  0.005010140  0.000087267  0.000107443  0.000094178  0.000103045  0.001558746  0.001527508  0.001531953  0.000000000  0.000000000  0.000000000
339.815655159  0.004881261  0.000086982  0.000105055  0.000095549  0.000098355  0.001534472  0.001458990  0.001501859  0.000000000  0.000000000  0.000000000
340.704062100  0.004784668  0.000086808  0.000087822  0.000100965  0.000091437  0.001501605  0.001443222  0.001472810  0.000000000  0.000000000  0.000000000
341.592469042  0.004715940  0.000088624  0.000081385  0.000105827  0.000088299  0.001446173  0.001444734  0.001460898  0.000000000  0.000000000  0.000000000
342.480875983  0.004779186  0.000102823  0.000080692  0.000105774  0.000093685  0.001429917  0.001494410  0.001471886  0.000000000  0.000000000  0.000000000
343.369282925  0.005022885  0.000123903  0.000090815  0.000104739  0.000097661  0.001451227  0.001594549  0.001559991  0.000000000  0.000000000  0.000000000
344.257689867  0.005292310  0.000140807  0.000091668  0.000110257  0.000100877  0.001537003  0.001667469  0.001644230  0.000000000  0.000000000  0.000000000
345.146096808  0.005350633  0.000145448  0.000098649  0.000114725  0.000093633  0.001595322  0.001655020  0.001647836  0.000000000  0.000000000  0.000000000
346.034503750  0.005012604  0.000134088  0.000104279  0.000110755  0.000085274  0.001578317  0.001462490  0.001537400  0.000000000  0.000000000  0.000000000
346.922910691  0.004581391  0.000108690  0.000097913  0.000113692  0.000067306  0.001490111  0.001292990  0.001410688  0.000000000  0.000000000  0.000000000
347.811317633  0.004211171  0.000089088  0.000090685  0.000104463  0.000059616  0.001360808  0.001208516  0.001297995  0.000000000  0.000000000  0.000000000
348.699724575  0.004146570  0.000085265  0.000095546  0.000094489  0.000068159  0.001286993  0.001273787  0.001242331  0.000000000  0.000000000  0.000000000
349.588131516  0.004509627  0.000096578  0.000117994  0.000088647  0.000095829  0.001320267  0.001466322  0.001323990  0.000000000  0.000000000  0.000000000
350.476538458  0.005561492  0.000108489  0.000145653  0.000090727  0.000136608  0.001556945  0.001817357  0.001705714  0.000000000  0.000000000  0.000000000
351.364945399  0.006700945  0.000114083  0.000146294  0.000103981  0.000161172  0.001939207  0.002155402  0.002080807  0.000000000  0.000000000  0.000000000
352.253352341  0.006135262  0.000076455  0.000095411  0.000099341  0.000136616  0.001999933  0.001875451  0.001852056  0.000000000  0.000000000  0.000000000
353.141759282  0.004759892  0.000050491  0.000069237  0.000076078  0.000100951  0.001612442  0.001430663  0.001420031  0.000000000  0.000000000  0.000000000
354.030166224  0.003765600  0.000039256  0.000068096  0.000047034  0.000083798  0.001195225  0.001176519  0.001155672  0.000000000  0.000000000  0.000000000
354.918573166  0.003099233  0.000043937  0.000044839  0.000035214  0.000066741  0.000937838  0.001001743  0.000968921  0.000000000  0.000000000  0.000000000
355.806980107  0.002591240  0.000043362  0.000028195  0.000031522  0.000045480  0.000798325  0.000784580  0.000859777  0.000000000  0.000000000  0.000000000
356.695387049  0.005823379  0.000032600  0.000014038  0.000022728  0.000029544  0.000729793  0.000629558  0.000730426  0.000000000  0.003634692  0.000000000
357.583793990  0.010287557  0.000021593  0.000010392  0.000019358  0.000021203  0.000646939  0.000558900  0.000583294  0.000000000  0.008425877  0.000000000
358.472200932  0.010034555  0.000018914  0.000013859  0.000014188  0.000019322  0.000567001  0.000596655  0.000543952  0.000000000  0.008260664  0.000000000
359.360607874  0.008775330  0.000027601  0.000015189  0.000013922  0.000022016  0.000548484  0.000628357  0.000580803  0.000000000  0.006938958  0.000000000
360.249014815  0.009147553  0.000093578  0.000013484  0.000013774  0.000015231  0.000540667  0.000558858  0.000642577  0.000000000  0.007269384  0.000000000
361.137421757  0.009562907  0.000103744  0.000013170  0.000016970  0.000016937  0.000507552  0.000483873  0.000655637  0.000000000  0.007765024  0.000000000
362.025828698  0.010167658  0.000039896  0.000012429  0.000021601  0.000016121  0.000454557  0.000468140  0.000563824  0.000000000  0.008591090  0.000000000
362.914235640  0.008262840  0.000055107  0.000011430  0.000027834  0.000015815  0.000461848  0.000504822  0.000577452  0.000000000  0.006608531  0.000000000
363.802642582  0.010926585  0.000064743  0.000021991  0.000037219  0.000026132  0.000485363  0.000596713  0.000607694  0.000000000  0.009086730  0.000000000
364.691049523  0.007937389  0.000088302  0.000032061  0.000035176  0.000034224  0.000536756  0.000580706  0.000517273  0.000000000  0.006112891  0.000000000
365.579456465  0.007943635  0.000081360  0.000039101  0.000036298  0.000039738  0.000633585  0.000532738  0.000467924  0.000000000  0.006112891  0.000000000
366.467863406  0.009779927  0.000064493  0.000042196  0.000042337  0.000042868  0.000600511  0.000525043  0.000532241  0.000000000  0.007930237  0.000000000
367.356270348  0.009563488  0.000040048  0.000045509  0.000039007  0.000052733  0.000695825  0.000556309  0.000534247  0.000000000  0.007599811  0.000000000
368.244677290  0.009318065  0.000027929  0.000063227  0.000033392  0.000348356  0.000691886  0.000677577  0.000536741  0.000000000  0.006938958  0.000000000
369.133084231  0.008576589  0.000020019  0.000062629  0.000173468  0.000057085  0.000649534  0.000671401  0.000664350  0.000000000  0.006278105  0.000000000
370.021491173  0.007524408  0.000015633  0.000045653  0.000057162  0.000076394  0.000661242  0.000707644  0.000673856  0.000000000  0.005286825  0.000000000
370.909898114  0.009877952  0.000013332  0.000205043  0.000046115  0.000082462  0.000687611  0.000730751  0.000678041  0.000000000  0.007434598  0.000000000
371.798305056  0.009030406  0.000022659  0.000033533  0.000056117  0.000109098  0.000699289  0.000733645  0.000767535  0.000000000  0.006608531  0.000000000
372.686711998  0.008117573  0.000036269  0.000052616  0.000059691  0.000117404  0.000614529  0.000644021  0.000645366  0.000000000  0.005947678  0.000000000
373.575118939  0.008583275  0.000039527  0.000206619  0.000063092  0.000089388  0.000601361  0.000612617  0.000527353  0.000000000  0.006443318  0.000000000
374.463525881  0.009929044  0.000049883  0.000090552  0.000067983  0.000076814  0.000599861  0.000518312  0.000595402  0.000000000  0.007930237  0.000000000
375.351932822  0.009467612  0.000100874  0.000070217  0.000070980  0.000047643  0.000469422  0.000433479  0.000509972  0.000000000  0.007765024  0.000000000
376.240339764  0.006779088  0.000102205  0.000073391  0.000076889  0.000036110  0.000392136  0.000423399  0.000388134  0.000000000  0.005286825  0.000000000
377.128746705  0.009800978  0.000099165  0.000111908  0.000112750  0.000049510  0.000392767  0.000407176  0.000367039  0.000000000  0.008260664  0.000000000
378.017153647  0.006046330  0.000141413  0.000151715  0.000283723  0.000064559  0.000419472  0.000334264  0.000355639  0.000000000  0.004295545  0.000000000
378.905560589  0.009879828  0.000221690  0.000127681  0.000116259  0.000071572  0.000601764  0.000392344  0.000418281  0.000000000  0.007930237  0.000000000
379.793967530  0.009057065  0.000147521  0.000096422  0.000116061  0.000075666  0.000457096  0.000642453  0.000582888  0.000000000  0.006938958  0.000000000
380.682374472  0.008885536  0.000138874  0.000113907  0.000105315  0.000077932  0.000504421  0.000541535  0.000629808  0.000000000  0.006773744  0.000000000
381.570781413  0.009690681  0.000101985  0.000092927  0.000100589  0.000104330  0.000512191  0.000618263  0.000725798  0.000000000  0.007434598  0.000000000
382.459188355  0.007848971  0.000073865  0.000047620  0.000109067  0.000137587  0.000513267  0.000628354  0.000556746  0.000000000  0.005782465  0.000000000
383.347595297  0.010002904  0.000046064  0.000054848  0.000111894  0.000101904  0.000629653  0.000580336  0.000547969  0.000000000  0.007930237  0.000000000
384.236002238  0.007438526  0.000022098  0.000066173  0.000093278  0.000087745  0.000586688  0.000484633  0.000480659  0.000000000  0.005617251  0.000000000
385.124409180  0.009661906  0.000031220  0.000069162  0.000083490  0.000080713  0.000483893  0.000423880  0.000394097  0.000000000  0.008095451  0.000000000
386.012816121  0.011504478  0.000089607  0.000085021  0.000081077  0.000094208  0.000439017  0.000431197  0.000371554  0.000000000  0.009912797  0.000000000
386.901223063  0.008081725  0.000094991  0.000121939  0.000078339  0.000066650  0.000401702  0.000447041  0.000427746  0.000000000  0.006443318  0.000000000
387.789630005  0.012020542  0.000052523  0.000144095  0.000072856  0.000075412  0.000418201  0.000400599  0.000448421  0.000000000  0.010408437  0.000000000
388.678036946  0.008811207  0.000061456  0.000154557  0.000079142  0.000084904  0.000455802  0.000431538  0.000439637  0.000000000  0.007104171  0.000000000
389.566443888  0.007430045  0.000091301  0.000136414  0.000095624  0.000088049  0.000447089  0.000469504  0.000484813  0.000000000  0.005617251  0.000000000
390.454850829  0.008197405  0.000149814  0.000079610  0.000120437  0.000104745  0.000453418  0.000416115  0.000429947  0.000000000  0.006443318  0.000000000
391.343257771  0.008489393  0.000233308  0.000056456  0.000112159  0.000102498  0.000489445  0.000505435  0.000381561  0.000000000  0.006608531  0.000000000
392.231664713  0.006100534  0.000103371  0.000079719  0.000090767  0.000106516  0.000445873  0.000482416  0.000496328  0.000000000  0.004295545  0.000000000
393.120071654  0.007339966  0.000112773  0.000168015  0.000095265  0.000143934  0.000432668  0.000330576  0.000439484  0.000000000  0.005617251  0.000000000
394.008478596  0.007282733  0.000115489  0.000181965  0.000112450  0.000127191  0.000374033  0.000390607  0.000363745  0.000000000  0.005617251  0.000000000
394.896885537  0.007756445  0.000093721  0.000072353  0.000113820  0.000069875  0.000338667  0.000395334  0.000394571  0.000000000  0.006278105  0.000000000
395.785292479  0.007428311  0.000074592  0.000066916  0.000106771  0.000099392  0.000356125  0.000363981  0.000412856  0.000000000  0.005947678  0.000000000
396.673699420  0.007273289  0.000105470  0.000093477  0.000116443  0.000228178  0.000346579  0.000343720  0.000422172  0.000000000  0.005617251  0.000000000
397.562106362  0.006778888  0.000127304  0.000103879  0.000112612  0.000225242  0.000353660  0.000363218  0.000371361  0.000000000  0.005121612  0.000000000
398.450513304  0.006355440  0.000103312  0.000094155  0.000083418  0.000202232  0.000417918  0.000423953  0.000404481  0.000000000  0.004625972  0.000000000
399.338920245  0.005565131  0.000152865  0.000076190  0.000078833  0.000163244  0.000473860  0.000474900  0.000510548  0.000000000  0.003634692  0.000000000
400.227327187  0.008657371  0.000139449  0.000096121  0.000090332  0.000183707  0.000537202  0.000485329  0.000516700  0.000000000  0.006608531  0.000000000
401.115734128  0.007901089  0.000142876  0.000156131  0.000080296  0.000175747  0.000460691  0.000503436  0.000434234  0.000000000  0.005947678  0.000000000
402.004141070  0.006495641  0.000234715  0.000181837  0.000075258  0.000221057  0.000410740  0.000526679  0.000384597  0.000000000  0.004460759  0.000000000
402.892548012  0.006806261  0.000248826  0.000151972  0.000083232  0.000190761  0.000444310  0.000451678  0.000444297  0.000000000  0.004791185  0.000000000
403.780954953  0.006609095  0.000185800  0.000089890  0.000105320  0.000156574  0.000482898  0.000476164  0.000486477  0.000000000  0.004625972  0.000000000
404.669361895  0.008950810  0.000112894  0.000121315  0.000165103  0.000100413  0.000565883  0.000476967  0.000469277  0.000000000  0.006938958  0.000000000
405.557768836  0.009059617  0.000080026  0.000221254  0.000191063  0.000062941  0.000552888  0.000491132  0.000521355  0.000000000  0.006938958  0.000000000
406.446175778  0.006981251  0.000083703  0.000207781  0.000175029  0.000045331  0.000459439  0.000424057  0.000464301  0.000000000  0.005121612  0.000000000
407.334582720  0.007614016  0.000127418  0.000230213  0.000199417  0.000048003  0.000435832  0.000387963  0.000402704  0.000000000  0.005782465  0.000000000
408.222989661  0.006249068  0.000125692  0.000267247  0.000269316  0.000111375  0.000448242  0.000443724  0.000453140  0.000000000  0.004130332  0.000000000
409.111396603  0.007514509  0.000125406  0.000223583  0.000244825  0.000147653  0.000466464  0.000519545  0.000500208  0.000000000  0.005286825  0.000000000
409.999803544  0.007972106  0.000179452  0.000118041  0.000243659  0.000132864  0.000454486  0.000616999  0.000444140  0.000000000  0.005782465  0.000000000
410.888210486  0.007285495  0.000146961  0.000099480  0.000216989  0.000158747  0.000433029  0.000490086  0.000453378  0.000000000  0.005286825  0.000000000
411.776617428  0.007745468  0.000218184  0.000119390  0.000233738  0.000235677  0.000394588  0.000321664  0.000439762  0.000000000  0.005782465  0.000000000
412.665024369  0.006215120  0.000351967  0.000058737  0.000207902  0.000152278  0.000383368  0.000268702  0.000331406  0.000000000  0.004460759  0.000000000
413.553431311  0.008268316  0.000246572  0.000058617  0.000118970  0.000106797  0.000350819  0.000280261  0.000332535  0.000000000  0.006773744  0.000000000
414.441838252  0.007414726  0.000150383  0.000129451  0.000079218  0.000131080  0.000306412  0.000330534  0.000339971  0.000000000  0.005947678  0.000000000
415.330245194  0.006502652  0.000091886  0.000191632  0.000067445  0.000130487  0.000322653  0.000418349  0.000323800  0.000000000  0.004956398  0.000000000
416.218652135  0.009400667  0.000072565  0.000242398  0.000083608  0.000114487  0.000414263  0.000368808  0.000339514  0.000000000  0.007765024  0.000000000
417.107059077  0.008274734  0.000048295  0.000181711  0.000125577  0.000138477  0.000434181  0.000266680  0.000306068  0.000000000  0.006773744  0.000000000
417.995466019  0.009408038  0.000008380  0.000181488  0.000145773  0.000222578  0.000371007  0.000331988  0.000216587  0.000000000  0.007930237  0.000000000
418.883872960  0.007819801  0.000023906  0.000205405  0.000169920  0.000299541  0.000231265  0.000396832  0.000214827  0.000000000  0.006278105  0.000000000
419.772279902  0.006480608  0.000089412  0.000181359  0.000238783  0.000196681  0.000199438  0.000250809  0.000367728  0.000000000  0.004956398  0.000000000
420.660686843  0.007637311  0.000131716  0.000132483  0.000262860  0.000193827  0.000236819  0.000204742  0.000361973  0.000000000  0.006112891  0.000000000
421.549093785  0.007685891  0.000154836  0.000108763  0.000150084  0.000139252  0.000220878  0.000341457  0.000292517  0.000000000  0.006278105  0.000000000
422.437500727  0.008452231  0.000196186  0.000071662  0.000130812  0.000099764  0.000207833  0.000289796  0.000352008  0.000000000  0.007104171  0.000000000
423.325907668  0.008031693  0.000309233  0.000130848  0.000171035  0.000150629  0.000245763  0.000187670  0.000227983  0.000000000  0.006608531  0.000000000
424.214314610  0.009129713  0.000480661  0.000193303  0.000130104  0.000083766  0.000263823  0.000183441  0.000194803  0.000000000  0.007599811  0.000000000
425.102721551  0.007378519  0.000422312  0.000131786  0.000082198  0.000059235  0.000237552  0.000158238  0.000174307  0.000000000  0.006112891  0.000000000
425.991128493  0.009218445  0.000271358  0.000061667  0.000220752  0.000032744  0.000150976  0.000185993  0.000199504  0.000000000  0.008095451  0.000000000
426.879535435  0.009600167  0.000205242  0.000048953  0.000047591  0.000028203  0.000138782  0.000246682  0.000293622  0.000000000  0.008591090  0.000000000
427.767942376  0.007834304  0.000124546  0.000070805  0.000048681  0.000045452  0.000149369  0.000200256  0.000256237  0.000000000  0.006938958  0.000000000
428.656349318  0.009169017  0.000048579  0.000199204  0.000061062  0.000084718  0.000144477  0.000209147  0.000161166  0.000000000  0.008260664  0.000000000
429.544756259  0.010452148  0.000020907  0.000167675  0.000080582  0.000156056  0.000176278  0.000133997  0.000134283  0.000000000  0.009582370  0.000000000
430.433163201  0.010553197  0.000023629  0.000194132  0.000149010  0.000149589  0.000193231  0.000127435  0.000133799  0.000000000  0.009582370  0.000000000
431.321570143  0.009060235  0.000020687  0.000337605  0.000233365  0.000088701  0.000156533  0.000120486  0.000172621  0.000000000  0.007930237  0.000000000
432.209977084  0.008307730  0.000022496  0.000102743  0.000232422  0.000073609  0.000126048  0.000139201  0.000176613  0.000000000  0.007434598  0.000000000
433.098384026  0.010336424  0.000034883  0.000075617  0.000143271  0.000092629  0.000129116  0.000156867  0.000121670  0.000000000  0.009582370  0.000000000
433.986790967  0.008519765  0.000035180  0.000041963  0.000052700  0.000126900  0.000165790  0.000187350  0.000144858  0.000000000  0.007765024  0.000000000
434.875197909  0.010793906  0.000023935  0.000102097  0.000061918  0.000399248  0.000223770  0.000245756  0.000154812  0.000000000  0.009582370  0.000000000
435.763604850  0.011776332  0.000074047  0.000239086  0.000078496  0.000144102  0.000326818  0.000315355  0.000189992  0.000000000  0.010408437  0.000000000
436.652011792  0.010780537  0.000090380  0.000031659  0.000072731  0.000178848  0.000360327  0.000348795  0.000445853  0.000000000  0.009251944  0.000000000
437.540418734  0.010398083  0.000000000  0.000000000  0.000183631  0.000000046  0.000660297  0.000346680  0.000285912  0.000000000  0.008921517  0.000000000
438.428825675  0.007952346  0.000000000  0.000000000  0.000000679  0.000000000  0.000003648  0.000165168  0.000183040  0.000000000  0.007599811  0.000000000
439.317232617  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
440.205639558  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
441.094046500  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
441.982453442  0.033042656  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.033042656
442.870860383  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
443.759267325  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
