# Created by f3dm-l4s 0.1.0 using f3dmlib 1.8.24.3
# Force has been calculated on a mesh of 42184 nodes (28465 elements)
# using quadratic tetrahedral elements.
#
# Grid data:
# Center of the pox: 0.75 0.25 3 
# Box size: 1.500000 0.500000 2.000000 
# Number of points: 100 1 100 
#
# x  y  z  Fx  Fy  Fz
 8.939393939393933e-01      2.500000000000000e-01     2.565656565656569e+00     -5.912492538599795e-03      2.096515048849446e-04     4.817469116784477e-01
 8.939393939393933e-01      2.500000000000000e-01     2.585858585858590e+00     -5.292257259544353e-03      4.663895133952267e-05     4.824256214273897e-01
 8.939393939393933e-01      2.500000000000000e-01     2.606060606060610e+00     -4.905299607541547e-03      1.202181181939044e-05     4.831526472253419e-01
 8.939393939393933e-01      2.500000000000000e-01     2.626262626262630e+00     -4.470954840646302e-03      4.435816276897320e-05     4.836958969112125e-01
 8.939393939393933e-01      2.500000000000000e-01     2.646464646464651e+00     -4.109101907599527e-03      3.859724774731010e-05     4.842662566947937e-01
 8.939393939393933e-01      2.500000000000000e-01     2.666666666666671e+00     -3.802844657135068e-03      2.784506402384035e-05     4.847054657059895e-01
 8.939393939393933e-01      2.500000000000000e-01     2.686868686868691e+00     -3.496587406670110e-03      1.709288029805300e-05     4.851446747171790e-01
 8.939393939393933e-01      2.500000000000000e-01     2.707070707070712e+00     -3.174086001273890e-03      2.085952408092950e-05     4.855537882695411e-01
 8.939393939393933e-01      2.500000000000000e-01     2.727272727272732e+00     -2.915921615895711e-03     -2.187431140110441e-06     4.859104301034708e-01
 8.939393939393933e-01      2.500000000000000e-01     2.747474747474752e+00     -2.673129353754598e-03      1.833623965207670e-05     4.862487695044269e-01
 8.939393939393933e-01      2.500000000000000e-01     2.767676767676773e+00     -2.485735503463819e-03      1.102132216655033e-05     4.865726798526678e-01
 8.939393939393933e-01      2.500000000000000e-01     2.787878787878793e+00     -2.298341653169098e-03      3.706404677381037e-06     4.868965902009110e-01
 8.939393939393933e-01      2.500000000000000e-01     2.808080808080813e+00     -2.114867955591793e-03      1.411504185970525e-05     4.871192404478315e-01
 8.939393939393933e-01      2.500000000000000e-01     2.828282828282834e+00     -1.941917935770116e-03      9.146832672259075e-06     4.873663602752267e-01
 8.939393939393933e-01      2.500000000000000e-01     2.848484848484854e+00     -1.768720914077912e-03      9.349750691431402e-06     4.876181036841319e-01
 8.939393939393933e-01      2.500000000000000e-01     2.868686868686874e+00     -1.617423283776342e-03      1.183917345667918e-05     4.877716040925666e-01
 8.939393939393933e-01      2.500000000000000e-01     2.888888888888895e+00     -1.494371558709934e-03      8.700140739982543e-06     4.879695150718668e-01
 8.939393939393933e-01      2.500000000000000e-01     2.909090909090915e+00     -1.385420187940217e-03      6.423784009307321e-06     4.881672073891561e-01
 8.939393939393933e-01      2.500000000000000e-01     2.929292929292935e+00     -1.285360078251835e-03      8.642203074699095e-06     4.883028400329713e-01
 8.939393939393933e-01      2.500000000000000e-01     2.949494949494956e+00     -1.184708381038846e-03      1.257037415609841e-05     4.884379003994784e-01
 8.939393939393933e-01      2.500000000000000e-01     2.969696969696976e+00     -1.090365010058769e-03      1.156586015371719e-05     4.885772974519763e-01
 8.939393939393933e-01      2.500000000000000e-01     2.989898989898996e+00     -1.026607045991744e-03      2.186320874980607e-05     4.887077181142423e-01
 8.939393939393933e-01      2.500000000000000e-01     3.010101010101017e+00     -9.434505101867108e-04      9.364279459488090e-06     4.888225901474432e-01
 8.939393939393933e-01      2.500000000000000e-01     3.030303030303037e+00     -8.814164277266799e-04      1.121880641494905e-05     4.889245459749735e-01
 8.939393939393933e-01      2.500000000000000e-01     3.050505050505057e+00     -8.193823452688140e-04      1.307333336846711e-05     4.890265018024992e-01
 8.939393939393933e-01      2.500000000000000e-01     3.070707070707078e+00     -7.589980689373943e-04      1.610946026697757e-05     4.891223801078752e-01
 8.939393939393933e-01      2.500000000000000e-01     3.090909090909098e+00     -7.074721865465428e-04      2.081104081969043e-05     4.892002851945722e-01
 8.939393939393933e-01      2.500000000000000e-01     3.111111111111118e+00     -6.622763786127694e-04      1.644853081961273e-05     4.892712215628376e-01
 8.939393939393933e-01      2.500000000000000e-01     3.131313131313139e+00     -6.323227394995912e-04      2.242130815023613e-05     4.893588505130264e-01
 8.939393939393933e-01      2.500000000000000e-01     3.151515151515159e+00     -5.892633403220549e-04      2.727511544031724e-05     4.894193776940813e-01
 8.939393939393933e-01      2.500000000000000e-01     3.171717171717179e+00     -5.548215608973672e-04      3.306017618431856e-05     4.894898966484935e-01
 8.939393939393933e-01      2.500000000000000e-01     3.191919191919200e+00     -5.313616672859567e-04      4.536707164393139e-05     4.895504016766173e-01
 8.939393939393933e-01      2.500000000000000e-01     3.212121212121220e+00     -4.975921088935797e-04      4.214959040310662e-05     4.896032846742143e-01
 8.939393939393933e-01      2.500000000000000e-01     3.232323232323240e+00     -4.810903947678885e-04      4.760782361868006e-05     4.896706293449142e-01
 8.939393939393933e-01      2.500000000000000e-01     3.252525252525261e+00     -4.539377760343077e-04      4.883451944387440e-05     4.897105576262601e-01
 8.939393939393933e-01      2.500000000000000e-01     3.272727272727281e+00     -4.376697121832862e-04      5.688895640876268e-05     4.897615232518131e-01
 8.939393939393933e-01      2.500000000000000e-01     3.292929292929301e+00     -4.214016483322647e-04      6.494339337659305e-05     4.898124888773673e-01
 8.939393939393933e-01      2.500000000000000e-01     3.313131313131322e+00     -4.051335844842407e-04      7.299783034392382e-05     4.898634545029205e-01
 8.939393939393933e-01      2.500000000000000e-01     3.333333333333342e+00     -3.994550944269436e-04      7.549718838587333e-05     4.899148794149250e-01
 8.939393939393933e-01      2.500000000000000e-01     3.353535353535362e+00     -3.929321579390146e-04      8.961761132324220e-05     4.899565447112501e-01
 8.939393939393933e-01      2.500000000000000e-01     3.373737373737383e+00     -3.914198168362693e-04      1.006539140718243e-04     4.900052367732001e-01
 8.939393939393933e-01      2.500000000000000e-01     3.393939393939403e+00     -3.893820871458398e-04      1.131993714816870e-04     4.900549615491882e-01
 8.939393939393933e-01      2.500000000000000e-01     3.414141414141423e+00     -3.881920403398381e-04      1.271864542612597e-04     4.901019873320825e-01
 8.939393939393933e-01      2.500000000000000e-01     3.434343434343444e+00     -3.947993458195964e-04      1.419150981045725e-04     4.901525889832182e-01
 8.939393939393933e-01      2.500000000000000e-01     3.454545454545464e+00     -3.989041166613250e-04      1.599160091610430e-04     4.902091073866255e-01
 8.939393939393933e-01      2.500000000000000e-01     3.474747474747484e+00     -4.034639140477192e-04      1.786578450264920e-04     4.902699567209493e-01
 8.939393939393933e-01      2.500000000000000e-01     3.494949494949505e+00     -4.080237114360979e-04      1.973996808889850e-04     4.903308060552683e-01
 8.939393939393933e-01      2.500000000000000e-01     3.515151515151525e+00     -4.251979744122614e-04      2.172305267644781e-04     4.903902974791389e-01
 8.939393939393933e-01      2.500000000000000e-01     3.535353535353545e+00     -4.449879125131839e-04      2.464065973576957e-04     4.904700563603373e-01
 8.939393939393933e-01      2.500000000000000e-01     3.555555555555566e+00     -4.572149510556622e-04      2.750229692201692e-04     4.905478299241250e-01
 8.939393939393933e-01      2.500000000000000e-01     3.575757575757586e+00     -4.702485751754970e-04      3.045242466574311e-04     4.906258328105128e-01
 8.939393939393933e-01      2.500000000000000e-01     3.595959595959606e+00     -4.862886150223122e-04      3.372135680378974e-04     4.907253277966144e-01
 8.939393939393933e-01      2.500000000000000e-01     3.616161616161627e+00     -4.941992756307689e-04      3.653814924261534e-04     4.908478257655807e-01
 8.939393939393933e-01      2.500000000000000e-01     3.636363636363647e+00     -5.317911202598821e-04      4.142425814737949e-04     4.909587719797196e-01
 8.939393939393933e-01      2.500000000000000e-01     3.656565656565667e+00     -5.631762043758204e-04      4.718666380741088e-04     4.910909479661307e-01
 8.939393939393933e-01      2.500000000000000e-01     3.676767676767688e+00     -6.020838661432437e-04      5.080991855014871e-04     4.912238055241995e-01
 8.939393939393933e-01      2.500000000000000e-01     3.696969696969708e+00     -6.373427191414260e-04      5.241982391273881e-04     4.914475935402758e-01
 8.939393939393933e-01      2.500000000000000e-01     3.717171717171728e+00     -6.603127477330106e-04      5.916838873859243e-04     4.916614808206852e-01
 8.939393939393933e-01      2.500000000000000e-01     3.737373737373749e+00     -6.963612090669091e-04      6.842440172743838e-04     4.918800397150824e-01
 8.939393939393933e-01      2.500000000000000e-01     3.757575757575769e+00     -7.251437029806851e-04      7.880587378639795e-04     4.921470229799046e-01
 8.939393939393933e-01      2.500000000000000e-01     3.777777777777789e+00     -8.195773681857477e-04      7.518560507438158e-04     4.924949237750114e-01
 8.939393939393933e-01      2.500000000000000e-01     3.797979797979810e+00     -9.140110333905327e-04      7.156533636235134e-04     4.928428245701174e-01
 8.939393939393933e-01      2.500000000000000e-01     3.818181818181830e+00     -9.893041910336020e-04      6.700983305375774e-04     4.932069126401736e-01
 8.939393939393933e-01      2.500000000000000e-01     3.838383838383850e+00     -9.342210705833298e-04      5.903029062697060e-04     4.936865859822760e-01
 8.939393939393933e-01      2.500000000000000e-01     3.858585858585871e+00     -1.032638676041309e-03      5.788885935215649e-04     4.941289011114455e-01
 8.939393939393933e-01      2.500000000000000e-01     3.878787878787891e+00     -1.079240067711568e-03      5.342001881448455e-04     4.947709476012713e-01
 8.939393939393933e-01      2.500000000000000e-01     3.898989898989911e+00     -1.284830486615929e-03      4.796347709444537e-04     4.952202455414447e-01
 8.939393939393933e-01      2.500000000000000e-01     3.919191919191932e+00     -1.189139031704367e-03      3.129094562156626e-04     4.961533020829439e-01
 8.939393939393933e-01      2.500000000000000e-01     3.939393939393952e+00     -8.375098538430659e-04      4.145022340057286e-04     4.963749807263720e-01
 8.939393939393933e-01      2.500000000000000e-01     3.959595959595972e+00     -4.548712117484616e-04      4.345988934783829e-04     4.966507945558756e-01
 8.939393939393933e-01      2.500000000000000e-01     3.979797979797993e+00     -2.344897919718339e-04      2.312814052652110e-04     4.971040536457591e-01
 8.939393939393933e-01      2.500000000000000e-01     4.000000000000012e+00      1.443302595985538e-16     -1.423554730529840e-16     4.975842014941105e-01

 9.090909090909084e-01      2.500000000000000e-01     2.000000000000000e+00     -4.823704120112567e-02      2.682995747435094e-03     2.939224267101734e-01
 9.090909090909084e-01      2.500000000000000e-01     2.020202020202020e+00     -4.797695793946086e-02      3.352915279746571e-03     3.161316742155447e-01
 9.090909090909084e-01      2.500000000000000e-01     2.040404040404041e+00     -4.742323519516972e-02      4.084570096252627e-03     3.378853597511136e-01
 9.090909090909084e-01      2.500000000000000e-01     2.060606060606061e+00     -4.653571243820318e-02      2.298876004204338e-03     3.551397730302238e-01
 9.090909090909084e-01      2.500000000000000e-01     2.080808080808081e+00     -4.319752919262784e-02      2.115527171375226e-03     3.736293700286875e-01
 9.090909090909084e-01      2.500000000000000e-01     2.101010101010102e+00     -4.164685229473425e-02      2.311243308875333e-03     3.896578408972336e-01
 9.090909090909084e-01      2.500000000000000e-01     2.121212121212122e+00     -3.974175496930207e-02      2.439589047268098e-03     4.028738570782609e-01
 9.090909090909084e-01      2.500000000000000e-01     2.141414141414142e+00     -3.711638690877488e-02      1.987972214938160e-03     4.149722973963944e-01
 9.090909090909084e-01      2.500000000000000e-01     2.161616161616163e+00     -3.525338475289257e-02      1.802031579379065e-03     4.233561265839096e-01
 9.090909090909084e-01      2.500000000000000e-01     2.181818181818183e+00     -3.411327062975061e-02      2.120422438860237e-03     4.314008077612394e-01
 9.090909090909084e-01      2.500000000000000e-01     2.202020202020203e+00     -2.922094491472632e-02      1.009221554294351e-03     4.402706319879005e-01
 9.090909090909084e-01      2.500000000000000e-01     2.222222222222224e+00     -2.740089853664124e-02      1.029958564118319e-03     4.454584065404480e-01
 9.090909090909084e-01      2.500000000000000e-01     2.242424242424244e+00     -2.558085215856587e-02      1.050695573945049e-03     4.506461810929959e-01
 9.090909090909084e-01      2.500000000000000e-01     2.262626262626264e+00     -2.335741370644229e-02      5.207958162340431e-04     4.552627378609218e-01
 9.090909090909084e-01      2.500000000000000e-01     2.282828282828285e+00     -2.158264614432485e-02      7.150581032176542e-04     4.595095045778179e-01
 9.090909090909084e-01      2.500000000000000e-01     2.303030303030305e+00     -1.967669661011440e-02      9.584480311866928e-04     4.621344919235718e-01
 9.090909090909084e-01      2.500000000000000e-01     2.323232323232325e+00     -1.810439624885563e-02      5.155762263390207e-04     4.650218929271814e-01
 9.090909090909084e-01      2.500000000000000e-01     2.343434343434346e+00     -1.600508950282115e-02      2.870327018243968e-04     4.678577957027775e-01
 9.090909090909084e-01      2.500000000000000e-01     2.363636363636366e+00     -1.527048701483369e-02      4.109068387870979e-04     4.703016602991245e-01
 9.090909090909084e-01      2.500000000000000e-01     2.383838383838386e+00     -1.375443119429576e-02      2.743820739328495e-04     4.718973951203984e-01
 9.090909090909084e-01      2.500000000000000e-01     2.404040404040407e+00     -1.278023152387675e-02      2.168404728554243e-04     4.735766792722899e-01
 9.090909090909084e-01      2.500000000000000e-01     2.424242424242427e+00     -1.160328112667378e-02      3.105768267371994e-04     4.749919897562562e-01
 9.090909090909084e-01      2.500000000000000e-01     2.444444444444447e+00     -1.062933692810090e-02      1.912327734776029e-04     4.765560028868039e-01
 9.090909090909084e-01      2.500000000000000e-01     2.464646464646468e+00     -9.875373378730998e-03      1.167850771806589e-04     4.776847484224276e-01
 9.090909090909084e-01      2.500000000000000e-01     2.484848484848488e+00     -9.013235808320197e-03      8.087728021893142e-05     4.787587809982806e-01
 9.090909090909084e-01      2.500000000000000e-01     2.505050505050508e+00     -8.226738583125226e-03      4.565417064333888e-05     4.797828986141252e-01
 9.090909090909084e-01      2.500000000000000e-01     2.525252525252529e+00     -7.538356308872701e-03      7.042937600980348e-05     4.806956567122981e-01
 9.090909090909084e-01      2.500000000000000e-01     2.545454545454549e+00     -6.934449213203631e-03      1.871021650206028e-04     4.815441461254900e-01
 9.090909090909084e-01      2.500000000000000e-01     2.565656565656569e+00     -6.350652621360781e-03      1.471588260261725e-04     4.821847591223318e-01
 9.090909090909084e-01      2.500000000000000e-01     2.585858585858590e+00     -5.794044418734497e-03      4.004618594827258e-05     4.828405683495772e-01
 9.090909090909084e-01      2.500000000000000e-01     2.606060606060610e+00     -5.240131070472685e-03      3.781989840589972e-05     4.834522868540146e-01
 9.090909090909084e-01      2.500000000000000e-01     2.626262626262630e+00     -4.884510733151437e-03      7.493755325270468e-05     4.839604876077421e-01
 9.090909090909084e-01      2.500000000000000e-01     2.646464646464651e+00     -4.519763618258607e-03      4.002406453650076e-05     4.844965590212393e-01
 9.090909090909084e-01      2.500000000000000e-01     2.666666666666671e+00     -4.142777812122425e-03      2.683609990350444e-05     4.849552493908179e-01
 9.090909090909084e-01      2.500000000000000e-01     2.686868686868691e+00     -3.765792005988020e-03      1.364813527285347e-05     4.854139397604024e-01
 9.090909090909084e-01      2.500000000000000e-01     2.707070707070712e+00     -3.447436140398635e-03      4.212524097263470e-05     4.857311337830128e-01
 9.090909090909084e-01      2.500000000000000e-01     2.727272727272732e+00     -3.195683387994086e-03      1.766289118275075e-05     4.861169265445416e-01
 9.090909090909084e-01      2.500000000000000e-01     2.747474747474752e+00     -2.931330417138500e-03      5.375258071059485e-06     4.864237488771113e-01
 9.090909090909084e-01      2.500000000000000e-01     2.767676767676773e+00     -2.672965721241483e-03      1.262026337723460e-05     4.867475861056709e-01
 9.090909090909084e-01      2.500000000000000e-01     2.787878787878793e+00     -2.414601025339469e-03      1.986526869119515e-05     4.870714233342361e-01
 9.090909090909084e-01      2.500000000000000e-01     2.808080808080813e+00     -2.269391344841332e-03      1.722921115185350e-05     4.872489529627067e-01
 9.090909090909084e-01      2.500000000000000e-01     2.828282828282834e+00     -2.096441325015602e-03      1.226100195876600e-05     4.874960727900951e-01
 9.090909090909084e-01      2.500000000000000e-01     2.848484848484854e+00     -1.926805867394715e-03      1.452415303216867e-05     4.877365478840814e-01
 9.090909090909084e-01      2.500000000000000e-01     2.868686868686874e+00     -1.770588027780601e-03      1.130456745314368e-05     4.878887674722794e-01
 9.090909090909084e-01      2.500000000000000e-01     2.888888888888895e+00     -1.622983978613185e-03      9.314318757981666e-06     4.880480082648134e-01
 9.090909090909084e-01      2.500000000000000e-01     2.909090909090915e+00     -1.512172286288832e-03      5.965752561093440e-06     4.882422524714252e-01
 9.090909090909084e-01      2.500000000000000e-01     2.929292929292935e+00     -1.412112176600144e-03      8.184171617825475e-06     4.883778851152391e-01
 9.090909090909084e-01      2.500000000000000e-01     2.949494949494956e+00     -1.312052066911235e-03      1.040259067980331e-05     4.885135177590459e-01
 9.090909090909084e-01      2.500000000000000e-01     2.969696969696976e+00     -1.202776834015221e-03      1.138609029177617e-05     4.886524474363554e-01
 9.090909090909084e-01      2.500000000000000e-01     2.989898989898996e+00     -1.090953311247631e-03      2.204769152761021e-05     4.887753581050048e-01
 9.090909090909084e-01      2.500000000000000e-01     3.010101010101017e+00     -1.014818182841413e-03      4.605464160832573e-06     4.888691157092865e-01
 9.090909090909084e-01      2.500000000000000e-01     3.030303030303037e+00     -9.527841003847404e-04      6.459991112213459e-06     4.889710715368170e-01
 9.090909090909084e-01      2.500000000000000e-01     3.050505050505057e+00     -8.907500179252577e-04      8.314518072337351e-06     4.890730273643435e-01
 9.090909090909084e-01      2.500000000000000e-01     3.070707070707078e+00     -8.251526982452351e-04      1.626210283922624e-05     4.891610245196675e-01
 9.090909090909084e-01      2.500000000000000e-01     3.090909090909098e+00     -7.720872203580420e-04      2.045717687626514e-05     4.892376009219399e-01
 9.090909090909084e-01      2.500000000000000e-01     3.111111111111118e+00     -7.199991987943410e-04      2.072979203793235e-05     4.893102875790118e-01
 9.090909090909084e-01      2.500000000000000e-01     3.131313131313139e+00     -6.735762238939819e-04      2.387854568734749e-05     4.893880341470633e-01
 9.090909090909084e-01      2.500000000000000e-01     3.151515151515159e+00     -6.399008235875581e-04      2.795218984655290e-05     4.894452090286507e-01
 9.090909090909084e-01      2.500000000000000e-01     3.171717171717179e+00     -6.039334424040865e-04      3.471161930734823e-05     4.895115917764846e-01
 9.090909090909084e-01      2.500000000000000e-01     3.191919191919200e+00     -5.696399982114131e-04      3.925523773307127e-05     4.895736272568355e-01
 9.090909090909084e-01      2.500000000000000e-01     3.212121212121220e+00     -5.359613076894188e-04      4.003133792873648e-05     4.896268018908023e-01
 9.090909090909084e-01      2.500000000000000e-01     3.232323232323240e+00     -5.067224754889046e-04      4.602349775184589e-05     4.896673510630135e-01
 9.090909090909084e-01      2.500000000000000e-01     3.252525252525261e+00     -4.954469681363594e-04      5.120447687747415e-05     4.897286144815646e-01
 9.090909090909084e-01      2.500000000000000e-01     3.272727272727281e+00     -4.733631376305780e-04      5.563094599214669e-05     4.897737242996996e-01
 9.090909090909084e-01      2.500000000000000e-01     3.292929292929301e+00     -4.570950737817769e-04      6.368538295836723e-05     4.898246899252545e-01
 9.090909090909084e-01      2.500000000000000e-01     3.313131313131322e+00     -4.464560442745125e-04      7.069396211660528e-05     4.898731092854448e-01
 9.090909090909084e-01      2.500000000000000e-01     3.333333333333342e+00     -4.415098831648326e-04      8.214042647805564e-05     4.899105515871874e-01
 9.090909090909084e-01      2.500000000000000e-01     3.353535353535362e+00     -4.319164308751802e-04      9.531922202754561e-05     4.899692979945855e-01
 9.090909090909084e-01      2.500000000000000e-01     3.373737373737383e+00     -4.234108613657833e-04      1.017094836641697e-04     4.900051820163139e-01
 9.090909090909084e-01      2.500000000000000e-01     3.393939393939403e+00     -4.266556577247616e-04      1.116494089857256e-04     4.900564898464544e-01
 9.090909090909084e-01      2.500000000000000e-01     3.414141414141423e+00     -4.262913326945894e-04      1.271973339910949e-04     4.901003218073602e-01
 9.090909090909084e-01      2.500000000000000e-01     3.434343434343444e+00     -4.266696059547909e-04      1.432110723495611e-04     4.901506595127088e-01
 9.090909090909084e-01      2.500000000000000e-01     3.454545454545464e+00     -4.315956704661617e-04      1.610151596720538e-04     4.902056875385865e-01
 9.090909090909084e-01      2.500000000000000e-01     3.474747474747484e+00     -4.361554678531387e-04      1.797569955369477e-04     4.902665368729072e-01
 9.090909090909084e-01      2.500000000000000e-01     3.494949494949505e+00     -4.475247969603080e-04      2.065615576113400e-04     4.903189283092192e-01
 9.090909090909084e-01      2.500000000000000e-01     3.515151515151525e+00     -4.624757829130299e-04      2.157886643607831e-04     4.903754550255649e-01
 9.090909090909084e-01      2.500000000000000e-01     3.535353535353545e+00     -4.822657210140080e-04      2.449647349540007e-04     4.904552139067632e-01
 9.090909090909084e-01      2.500000000000000e-01     3.555555555555566e+00     -5.020556591149861e-04      2.741408055472183e-04     4.905349727879615e-01
 9.090909090909084e-01      2.500000000000000e-01     3.575757575757586e+00     -5.218455972145764e-04      3.033168761393812e-04     4.906147316691609e-01
 9.090909090909084e-01      2.500000000000000e-01     3.595959595959606e+00     -5.516860403009805e-04      3.299347844813727e-04     4.907221108563833e-01
 9.090909090909084e-01      2.500000000000000e-01     3.616161616161627e+00     -5.808126759895282e-04      3.752191854147074e-04     4.908222358828701e-01
 9.090909090909084e-01      2.500000000000000e-01     3.636363636363647e+00     -6.047968613694978e-04      4.090874181577053e-04     4.909338528428525e-01
 9.090909090909084e-01      2.500000000000000e-01     3.656565656565667e+00     -6.378797197751918e-04      4.583837663598711e-04     4.910634841540631e-01
 9.090909090909084e-01      2.500000000000000e-01     3.676767676767688e+00     -6.773481723402752e-04      4.958020333134527e-04     4.911973613844500e-01
 9.090909090909084e-01      2.500000000000000e-01     3.696969696969708e+00     -7.126070253376388e-04      5.119010869368557e-04     4.914211494005281e-01
 9.090909090909084e-01      2.500000000000000e-01     3.717171717171728e+00     -7.694421803081664e-04      5.636410633226910e-04     4.916189744154446e-01
 9.090909090909084e-01      2.500000000000000e-01     3.737373737373749e+00     -8.280158178948505e-04      5.795068314340887e-04     4.918314396589986e-01
 9.090909090909084e-01      2.500000000000000e-01     3.757575757575769e+00     -9.129909511857437e-04      6.943945935170073e-04     4.921871732743092e-01
 9.090909090909084e-01      2.500000000000000e-01     3.777777777777789e+00     -9.466622282837955e-04      7.101219614043339e-04     4.924240985261075e-01
 9.090909090909084e-01      2.500000000000000e-01     3.797979797979810e+00     -1.041095893487332e-03      6.739192742839448e-04     4.927719993212145e-01
 9.090909090909084e-01      2.500000000000000e-01     3.818181818181830e+00     -9.688990307426537e-04      5.488173342926284e-04     4.932607978748946e-01
 9.090909090909084e-01      2.500000000000000e-01     3.838383838383850e+00     -1.006146705864026e-03      5.948982910567099e-04     4.936178598586964e-01
 9.090909090909084e-01      2.500000000000000e-01     3.858585858585871e+00     -1.097781537303055e-03      6.290283282062506e-04     4.940326465798483e-01
 9.090909090909084e-01      2.500000000000000e-01     3.878787878787891e+00     -1.231223335271231e-03      4.423084339562067e-04     4.947020004530776e-01
 9.090909090909084e-01      2.500000000000000e-01     3.898989898989911e+00     -1.244612719165178e-03      3.430628339247954e-04     4.953397809832730e-01
 9.090909090909084e-01      2.500000000000000e-01     3.919191919191932e+00     -1.194017405198255e-03      1.167474916616423e-04     4.964170239663398e-01
 9.090909090909084e-01      2.500000000000000e-01     3.939393939393952e+00     -8.423882273367878e-04      2.183402694514031e-04     4.966387026097682e-01
 9.090909090909084e-01      2.500000000000000e-01     3.959595959595972e+00     -6.171895444160858e-04      5.895109313358016e-04     4.967824468701481e-01
 9.090909090909084e-01      2.500000000000000e-01     3.979797979797993e+00     -3.987965696092049e-04      2.581963751792998e-04     4.973621433984453e-01
 9.090909090909084e-01      2.500000000000000e-01     4.000000000000012e+00      2.454623373354478e-16     -1.589218427960827e-16     4.978277135608757e-01

 9.242424242424235e-01      2.500000000000000e-01     2.000000000000000e+00     -5.445380924351285e-02      3.478388503722937e-03     2.940192189711963e-01
 9.242424242424235e-01      2.500000000000000e-01     2.020202020202020e+00     -5.432475289547660e-02      3.878590968381099e-03     3.164446629641227e-01
 9.242424242424235e-01      2.500000000000000e-01     2.040404040404041e+00     -5.383842457226131e-02      4.638346471009469e-03     3.383006518093316e-01
 9.242424242424235e-01      2.500000000000000e-01     2.060606060606061e+00     -5.393260637709475e-02      6.596424665964301e-03     3.600012632249364e-01
 9.242424242424235e-01      2.500000000000000e-01     2.080808080808081e+00     -4.842943020447504e-02      1.466481900488509e-03     3.747923777021001e-01
 9.242424242424235e-01      2.500000000000000e-01     2.101010101010102e+00     -4.687875330658353e-02      1.662198037980317e-03     3.908208485706641e-01
 9.242424242424235e-01      2.500000000000000e-01     2.121212121212122e+00     -4.440385253820894e-02      2.492965039898265e-03     4.042062155294707e-01
 9.242424242424235e-01      2.500000000000000e-01     2.141414141414142e+00     -4.154705539479124e-02      1.667481192514850e-03     4.163695490133116e-01
 9.242424242424235e-01      2.500000000000000e-01     2.161616161616163e+00     -3.895310377042779e-02      1.612603924722483e-03     4.251288260201169e-01
 9.242424242424235e-01      2.500000000000000e-01     2.181818181818183e+00     -3.518743210633886e-02      1.424481932502053e-03     4.349579030615193e-01
 9.242424242424235e-01      2.500000000000000e-01     2.202020202020203e+00     -3.318519066294673e-02      1.315399342263365e-03     4.423897565477219e-01
 9.242424242424235e-01      2.500000000000000e-01     2.222222222222224e+00     -3.010840144501883e-02      9.923420669437633e-04     4.475177907138916e-01
 9.242424242424235e-01      2.500000000000000e-01     2.242424242424244e+00     -2.810377847906601e-02      4.647198476025001e-04     4.520349027763868e-01
 9.242424242424235e-01      2.500000000000000e-01     2.262626262626264e+00     -2.524440960128831e-02      2.424330812401889e-04     4.567544680655087e-01
 9.242424242424235e-01      2.500000000000000e-01     2.282828282828285e+00     -2.333576255279782e-02      8.704671850215673e-04     4.609027967805544e-01
 9.242424242424235e-01      2.500000000000000e-01     2.303030303030305e+00     -2.143361684588470e-02      1.310850184668727e-03     4.633535709037870e-01
 9.242424242424235e-01      2.500000000000000e-01     2.323232323232325e+00     -1.964208537074286e-02      3.678153548806185e-04     4.665353823812318e-01
 9.242424242424235e-01      2.500000000000000e-01     2.343434343434346e+00     -1.779097523103007e-02      2.615450640530703e-04     4.688092705976956e-01
 9.242424242424235e-01      2.500000000000000e-01     2.363636363636366e+00     -1.628959557031605e-02      4.123102950815416e-04     4.713487762627522e-01
 9.242424242424235e-01      2.500000000000000e-01     2.383838383838386e+00     -1.495179284674408e-02      2.794107486650960e-04     4.727898996358634e-01
 9.242424242424235e-01      2.500000000000000e-01     2.404040404040407e+00     -1.380105005513221e-02      2.011568351668880e-04     4.744150818788833e-01
 9.242424242424235e-01      2.500000000000000e-01     2.424242424242427e+00     -1.265030726352034e-02      1.229029216686522e-04     4.760402641219032e-01
 9.242424242424235e-01      2.500000000000000e-01     2.444444444444447e+00     -1.138155051088496e-02      2.048713888161413e-04     4.772653009498264e-01
 9.242424242424235e-01      2.500000000000000e-01     2.464646464646468e+00     -1.060435627276052e-02      1.681920600807036e-04     4.783647972088528e-01
 9.242424242424235e-01      2.500000000000000e-01     2.484848484848488e+00     -9.580556441336346e-03      1.189610173163245e-04     4.793486539171789e-01
 9.242424242424235e-01      2.500000000000000e-01     2.505050505050508e+00     -8.794059216126859e-03      8.373790773675421e-05     4.803727715330279e-01
 9.242424242424235e-01      2.500000000000000e-01     2.525252525252529e+00     -8.058340355277235e-03      9.000338963661980e-05     4.812819246506490e-01
 9.242424242424235e-01      2.500000000000000e-01     2.545454545454549e+00     -7.338908992686993e-03      2.583268416220252e-05     4.818029464492766e-01
 9.242424242424235e-01      2.500000000000000e-01     2.565656565656569e+00     -6.788812704130287e-03      8.466614717489440e-05     4.826226065662155e-01
 9.242424242424235e-01      2.500000000000000e-01     2.585858585858590e+00     -6.217527306410925e-03      4.857328252699800e-05     4.832560033607749e-01
 9.242424242424235e-01      2.500000000000000e-01     2.606060606060610e+00     -5.663613958149107e-03      4.634699498462513e-05     4.838677218652123e-01
