# Ion number density
# The last    3 ion types are fixed
# Average over         10 steps
# z (au)        total        A            Im1          Im2          Im3          C1           C2           P         
 84.873196650  0.005043051  0.000208391  0.000208391  0.000375103  0.000291747  0.003959420  0.000000000  0.000000000
 85.577538531  0.006626819  0.000625172  0.000250069  0.000000000  0.000333425  0.005418154  0.000000000  0.000000000
 86.281880412  0.002459008  0.000208391  0.000375103  0.000208391  0.000208391  0.001458734  0.000000000  0.000000000
 86.986222293  0.000416781  0.000000000  0.000000000  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
 87.690564174  0.001875515  0.000625172  0.000416781  0.000208391  0.000625172  0.000000000  0.000000000  0.000000000
 88.394906055  0.000625172  0.000000000  0.000000000  0.000416781  0.000208391  0.000000000  0.000000000  0.000000000
 89.099247936  0.000416781  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 89.803589816  0.001479573  0.000000000  0.000646011  0.000416781  0.000416781  0.000000000  0.000000000  0.000000000
 90.507931697  0.002229779  0.000416781  0.000604333  0.000166712  0.001041953  0.000000000  0.000000000  0.000000000
 91.212273578  0.001917193  0.000833562  0.000416781  0.000250069  0.000416781  0.000000000  0.000000000  0.000000000
 91.916615459  0.000937757  0.000646011  0.000000000  0.000145873  0.000145873  0.000000000  0.000000000  0.000000000
 92.620957340  0.002854950  0.000812723  0.000625172  0.000354264  0.001062792  0.000000000  0.000000000  0.000000000
 93.325299221  0.000646011  0.000208391  0.000062517  0.000333425  0.000041678  0.000000000  0.000000000  0.000000000
 94.029641102  0.002042227  0.000416781  0.000708528  0.000708528  0.000208391  0.000000000  0.000000000  0.000000000
 94.733982983  0.001333699  0.000520976  0.000270908  0.000541815  0.000000000  0.000000000  0.000000000  0.000000000
 95.438324864  0.001146148  0.000312586  0.000416781  0.000000000  0.000416781  0.000000000  0.000000000  0.000000000
 96.142666745  0.001667124  0.000416781  0.000416781  0.000416781  0.000416781  0.000000000  0.000000000  0.000000000
 96.847008626  0.001667124  0.000000000  0.001041953  0.000625172  0.000000000  0.000000000  0.000000000  0.000000000
 97.551350507  0.001229504  0.000625172  0.000395942  0.000000000  0.000208391  0.000000000  0.000000000  0.000000000
 98.255692387  0.001479573  0.000208391  0.000437620  0.000416781  0.000416781  0.000000000  0.000000000  0.000000000
 98.960034268  0.001875515  0.000208391  0.000416781  0.000833562  0.000416781  0.000000000  0.000000000  0.000000000
 99.664376149  0.001250343  0.000208391  0.000625172  0.000000000  0.000416781  0.000000000  0.000000000  0.000000000
100.368718030  0.001875515  0.000625172  0.000208391  0.000416781  0.000625172  0.000000000  0.000000000  0.000000000
101.073059911  0.001250343  0.000208391  0.000000000  0.000833562  0.000208391  0.000000000  0.000000000  0.000000000
101.777401792  0.001458734  0.000416781  0.000208391  0.000625172  0.000208391  0.000000000  0.000000000  0.000000000
102.481743673  0.001583768  0.000479298  0.000416781  0.000625172  0.000062517  0.000000000  0.000000000  0.000000000
103.186085554  0.002333974  0.000979435  0.000208391  0.000375103  0.000771045  0.000000000  0.000000000  0.000000000
103.890427435  0.001083631  0.000208391  0.000208391  0.000250069  0.000416781  0.000000000  0.000000000  0.000000000
104.594769316  0.000854401  0.000208391  0.000208391  0.000020839  0.000416781  0.000000000  0.000000000  0.000000000
105.299111197  0.001625446  0.000416781  0.000625172  0.000583493  0.000000000  0.000000000  0.000000000  0.000000000
106.003453077  0.002104744  0.000416781  0.000416781  0.000854401  0.000416781  0.000000000  0.000000000  0.000000000
106.707794958  0.000625172  0.000208391  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000  0.000000000
107.412136839  0.000416781  0.000000000  0.000000000  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
108.116478720  0.001667124  0.000416781  0.000208391  0.000416781  0.000625172  0.000000000  0.000000000  0.000000000
108.820820601  0.001479573  0.000208391  0.000437620  0.000625172  0.000208391  0.000000000  0.000000000  0.000000000
109.525162482  0.001437895  0.000208391  0.000812723  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
110.229504363  0.002083905  0.000416781  0.000416781  0.000416781  0.000833562  0.000000000  0.000000000  0.000000000
110.933846244  0.001708802  0.000583493  0.000625172  0.000375103  0.000125034  0.000000000  0.000000000  0.000000000
111.638188125  0.000854401  0.000250069  0.000291747  0.000041678  0.000270908  0.000000000  0.000000000  0.000000000
112.342530006  0.001187826  0.000208391  0.000125034  0.000208391  0.000646011  0.000000000  0.000000000  0.000000000
113.046871887  0.001833837  0.000208391  0.000625172  0.000375103  0.000625172  0.000000000  0.000000000  0.000000000
113.751213768  0.001229504  0.000625172  0.000208391  0.000395942  0.000000000  0.000000000  0.000000000  0.000000000
114.455555648  0.001625446  0.000208391  0.000416781  0.000479298  0.000520976  0.000000000  0.000000000  0.000000000
115.159897529  0.001792158  0.000625172  0.000625172  0.000208391  0.000333425  0.000000000  0.000000000  0.000000000
