# z-component of the Electric Field profile
# Average over         10 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
   99.6643761492   -0.0018813864   -0.0005727664   -0.0020227520    0.0000000000   -0.0023236480    0.0000000000    0.0000000000    0.0000000000
  100.3687180302   -0.0005391514   -0.0002100746   -0.0038757259   -0.0015804162    0.0009381400    0.0000000000    0.0000000000    0.0000000000
  101.0730599111   -0.0004072477    0.0007030474    0.0000000000   -0.0010642622    0.0011105149    0.0000000000    0.0000000000    0.0000000000
  101.7774017920   -0.0022209736   -0.0014865556   -0.0016442548   -0.0016822404   -0.0058827280    0.0000000000    0.0000000000    0.0000000000
  102.4817436729   -0.0011646188    0.0014293341   -0.0021052363   -0.0023941130   -0.0027085890    0.0000000000    0.0000000000    0.0000000000
  103.1860855538   -0.0019647320    0.0000304121   -0.0058172900   -0.0060321006   -0.0015170871    0.0000000000    0.0000000000    0.0000000000
  103.8904274347   -0.0037331375   -0.0021283150   -0.0016124051   -0.0063795016   -0.0039118649    0.0000000000    0.0000000000    0.0000000000
  104.5947693156   -0.0011543728    0.0003347256   -0.0019725268    0.0016022364   -0.0017404459    0.0000000000    0.0000000000    0.0000000000
  105.2991111965    0.0003189084   -0.0010899844   -0.0005224614    0.0023937269    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  106.0034530775    0.0006843166   -0.0005794732    0.0023102769    0.0010155884   -0.0004279579    0.0000000000    0.0000000000    0.0000000000
  106.7077949584   -0.0008405880   -0.0003376199   -0.0022647506    0.0000806064    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  107.4121368393    0.0019792014    0.0000000000    0.0000000000    0.0032017181    0.0007566847    0.0000000000    0.0000000000    0.0000000000
  108.1164787202    0.0001543259    0.0016551021   -0.0026242195    0.0011519532   -0.0005850946    0.0000000000    0.0000000000    0.0000000000
  108.8208206011    0.0024228148   -0.0003325149   -0.0000320530    0.0065575437   -0.0018699666    0.0000000000    0.0000000000    0.0000000000
  109.5251624820   -0.0008045408    0.0002911562   -0.0004420861   -0.0024441354   -0.0016445612    0.0000000000    0.0000000000    0.0000000000
  110.2295043629    0.0007629157   -0.0015320551    0.0020688795    0.0010935669    0.0010920935    0.0000000000    0.0000000000    0.0000000000
  110.9338462439    0.0023695294    0.0008994291   -0.0000577142    0.0108035197   -0.0027795800    0.0000000000    0.0000000000    0.0000000000
  111.6381881248    0.0010010550    0.0020074539   -0.0010584255    0.0109263999    0.0000743827    0.0000000000    0.0000000000    0.0000000000
  112.3425300057   -0.0022225506   -0.0027284101   -0.0044700879   -0.0018640922   -0.0017121337    0.0000000000    0.0000000000    0.0000000000
  113.0468718866    0.0001793943    0.0024300256    0.0030347091   -0.0056783089   -0.0000535139    0.0000000000    0.0000000000    0.0000000000
  113.7512137675    0.0001016665   -0.0001571281    0.0017176875   -0.0002998992    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  114.4555556484    0.0007779632    0.0023801451   -0.0005840666   -0.0009921163    0.0027359119    0.0000000000    0.0000000000    0.0000000000
  115.1598975293    0.0004513656   -0.0022037375    0.0033668528   -0.0015362845    0.0012320407    0.0000000000    0.0000000000    0.0000000000
  115.8642394103   -0.0006787424    0.0007685519   -0.0030307114   -0.0000857211   -0.0006683316    0.0000000000    0.0000000000    0.0000000000
  116.5685812912   -0.0011841733   -0.0006733007    0.0028634398   -0.0092514390   -0.0005718954    0.0000000000    0.0000000000    0.0000000000
  117.2729231721    0.0016259330    0.0023935643    0.0000000000    0.0021278913    0.0003053677    0.0000000000    0.0000000000    0.0000000000
  117.9772650530   -0.0003585114   -0.0027983334    0.0017610279    0.0023499034   -0.0070080953    0.0000000000    0.0000000000    0.0000000000
  118.6816069339   -0.0015486402    0.0028152309   -0.0035839161    0.0000000000   -0.0018936576    0.0000000000    0.0000000000    0.0000000000
  119.3859488148   -0.0008983676    0.0003643796    0.0000000000   -0.0019085654    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  120.0902906957    0.0003159150    0.0014688749    0.0016046809   -0.0006416514   -0.0009834962    0.0000000000    0.0000000000    0.0000000000
  120.7946325766    0.0000067426    0.0000000000   -0.0024620174    0.0021615267   -0.0033768412    0.0000000000    0.0000000000    0.0000000000
  121.4989744576   -0.0003404939    0.0019152644    0.0009639200    0.0000000000   -0.0023940614    0.0000000000    0.0000000000    0.0000000000
  122.2033163385   -0.0002357118   -0.0003260056    0.0009108873   -0.0012076996    0.0006804588    0.0000000000    0.0000000000    0.0000000000
  122.9076582194   -0.0003460356    0.0007123445   -0.0015976138    0.0013079685    0.0014332405    0.0000000000    0.0000000000    0.0000000000
  123.6120001003    0.0004740874    0.0004129375    0.0013370158   -0.0012636617    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  124.3163419812   -0.0011331461   -0.0021449522    0.0057752232   -0.0006676469   -0.0053254481    0.0000000000    0.0000000000    0.0000000000
  125.0206838621    0.0001244027   -0.0029790534    0.0013466696    0.0034423204    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  125.7250257430   -0.0007221992    0.0000000000   -0.0017900747   -0.0052201140    0.0054260685    0.0000000000    0.0000000000    0.0000000000
  126.4293676240   -0.0004920844   -0.0004482095    0.0024697780    0.0009288248   -0.0077098727    0.0000000000    0.0000000000    0.0000000000
  127.1337095049   -0.0002823505    0.0006303286    0.0002372974   -0.0046018796    0.0003792612    0.0000000000    0.0000000000    0.0000000000
  127.8380513858   -0.0016409700    0.0002378512   -0.0011075128    0.0000000000   -0.0049441630    0.0000000000    0.0000000000    0.0000000000
  128.5423932667   -0.0028437170   -0.0001850759   -0.0038992735   -0.0051902648   -0.0019442071    0.0000000000    0.0000000000    0.0000000000
  129.2467351476    0.0019451816    0.0000000000   -0.0005212233    0.0016337830    0.0049211476    0.0000000000    0.0000000000    0.0000000000
  129.9510770285   -0.0034241128    0.0000000000    0.0000000000   -0.0031508115   -0.0038837558    0.0000000000    0.0000000000    0.0000000000
  130.6554189094   -0.0006514973    0.0003058377   -0.0035235024    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  131.3597607903   -0.0006424533   -0.0004829700    0.0000000000    0.0027019913   -0.0018635904    0.0000000000    0.0000000000    0.0000000000
  132.0641026713   -0.0012340803   -0.0003352922   -0.0005618228   -0.0067064458    0.0003949463    0.0000000000    0.0000000000    0.0000000000
  132.7684445522   -0.0036487440   -0.0021143235    0.0000000000   -0.0021480109   -0.0066838975    0.0000000000    0.0000000000    0.0000000000
  133.4727864331    0.0013821991    0.0000000000   -0.0006287082    0.0001363673    0.0053701773    0.0000000000    0.0000000000    0.0000000000
  134.1771283140   -0.0024067379    0.0000000000   -0.0042289152   -0.0023059657    0.0002278252    0.0000000000    0.0000000000    0.0000000000
  134.8814701949   -0.0017875116   -0.0023281136   -0.0049979055    0.0000000000    0.0018438406    0.0000000000    0.0000000000    0.0000000000
  135.5858120758   -0.0002094238   -0.0004156405   -0.0011652062    0.0005887161    0.0002894608    0.0000000000    0.0000000000    0.0000000000
  136.2901539567   -0.0008791087   -0.0037949353   -0.0003147034    0.0000614330    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  136.9944958377    0.0008098190   -0.0010956931    0.0000000000    0.0001246000    0.0011531979    0.0000000000    0.0000000000    0.0000000000
  137.6988377186   -0.0005534794    0.0005179143   -0.0028105932   -0.0016966135    0.0029052687    0.0000000000    0.0000000000    0.0000000000
  138.4031795995   -0.0014636525   -0.0018872324   -0.0006540588   -0.0050159329    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  139.1075214804   -0.0003631281   -0.0025283591    0.0000000000    0.0008405573   -0.0014402720    0.0000000000    0.0000000000    0.0000000000
  139.8118633613    0.0011869276    0.0000000000    0.0000000000    0.0009112844    0.0015659370    0.0000000000    0.0000000000    0.0000000000
  140.5162052422    0.0019833002    0.0010547267    0.0017984501    0.0024002936    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  141.2205471231   -0.0052568677   -0.0035283297    0.0000000000   -0.0028906920   -0.0093515813    0.0000000000    0.0000000000    0.0000000000
  141.9248890040   -0.0000173789   -0.0011601424    0.0010379479    0.0011295736   -0.0009092323    0.0000000000    0.0000000000    0.0000000000
  142.6292308850   -0.0008761695   -0.0007534343   -0.0042315625    0.0000000000    0.0023174362    0.0000000000    0.0000000000    0.0000000000
  143.3335727659   -0.0014426591    0.0001281585   -0.0014394342   -0.0028048489   -0.0000022549    0.0000000000    0.0000000000    0.0000000000
