# Madelung potential profile
# The last     3 ion types are fixed
# Average over         10 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
   86.9862222928   -0.1208331219    0.0000000000    0.0000000000   -0.1208384758   -0.1208277679    0.0000000000    0.0000000000    0.0000000000
   87.6905641737   -0.0370155010    0.1129714453   -0.1281698893   -0.1222595603   -0.0978181686    0.0000000000    0.0000000000    0.0000000000
   88.3949060546   -0.1180775495    0.0000000000    0.0000000000   -0.1241437283   -0.1059451918    0.0000000000    0.0000000000    0.0000000000
   89.0992479355   -0.0186422694    0.0923600012   -0.1296445400    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   89.8035898165   -0.1212625609    0.0000000000   -0.1279459364   -0.1309559299   -0.1012403388    0.0000000000    0.0000000000    0.0000000000
   90.5079316974   -0.0743880867    0.1009225979   -0.1322132648   -0.1421548047   -0.1010116435    0.0000000000    0.0000000000    0.0000000000
   91.2122735783   -0.0205091102    0.1056059801   -0.1271659572   -0.1294888445   -0.0967317040    0.0000000000    0.0000000000    0.0000000000
   91.9166154592    0.0373811533    0.1177360986    0.0000000000   -0.1472316892   -0.1094701534    0.0000000000    0.0000000000    0.0000000000
   92.6209573401   -0.0508241875    0.1116698656   -0.1395002467   -0.1102665442   -0.1081599325    0.0000000000    0.0000000000    0.0000000000
   93.3252992210   -0.0569575892    0.1097729045   -0.1544629814   -0.1293794178   -0.1037645717    0.0000000000    0.0000000000    0.0000000000
   94.0296411019   -0.0905809836    0.0984643986   -0.1346243902   -0.1523836024   -0.1110297344    0.0000000000    0.0000000000    0.0000000000
   94.7339829828   -0.0367716898    0.1184998149   -0.1274526611   -0.1379186918    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   95.4383248638   -0.0594807487    0.1190628766   -0.1416601776    0.0000000000   -0.1152668485    0.0000000000    0.0000000000    0.0000000000
   96.1426667447   -0.0669374962    0.1026634149   -0.1190223635   -0.1412554130   -0.1101356231    0.0000000000    0.0000000000    0.0000000000
   96.8470086256   -0.1405319465    0.0000000000   -0.1395638436   -0.1421454513    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   97.5513505065    0.0061814680    0.1309425433   -0.1383397270    0.0000000000   -0.1053359492    0.0000000000    0.0000000000    0.0000000000
   98.2556923874   -0.0827861062    0.1239050322   -0.1170532597   -0.1198971733   -0.1116382588    0.0000000000    0.0000000000    0.0000000000
   98.9600342683   -0.0880744533    0.1164056991   -0.1233594013   -0.1219406463   -0.0872971956    0.0000000000    0.0000000000    0.0000000000
   99.6643761492   -0.0731848931    0.1273393037   -0.1317935013    0.0000000000   -0.0855340794    0.0000000000    0.0000000000    0.0000000000
  100.3687180302   -0.0407010274    0.1164371862   -0.1407417044   -0.1356691556   -0.1011802633    0.0000000000    0.0000000000    0.0000000000
  101.0730599111   -0.0812026526    0.1069281595    0.0000000000   -0.1222157983   -0.1052808819    0.0000000000    0.0000000000    0.0000000000
  101.7774017920   -0.0571249080    0.1119183644   -0.1355670693   -0.1221557214   -0.1216768510    0.0000000000    0.0000000000    0.0000000000
  102.4817436729   -0.0451481637    0.1129553328   -0.1144962122   -0.1186367507   -0.0851257812    0.0000000000    0.0000000000    0.0000000000
  103.1860855538   -0.0135634656    0.1167227667   -0.1147023999   -0.1310635533   -0.0960526632    0.0000000000    0.0000000000    0.0000000000
  103.8904274347   -0.0715508286    0.1196559497   -0.1166507922   -0.1324492025   -0.1058507254    0.0000000000    0.0000000000    0.0000000000
  104.5947693156   -0.0541744515    0.1104206593   -0.1079485380   -0.1082485460   -0.1046691368    0.0000000000    0.0000000000    0.0000000000
  105.2991111965   -0.0534181269    0.1218942149   -0.1187125357   -0.1181584156    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  106.0034530775   -0.0672356147    0.1114755047   -0.1187445083   -0.1131627990   -0.0902850407    0.0000000000    0.0000000000    0.0000000000
  106.7077949584   -0.0391267572    0.1317991827   -0.1286172818   -0.1205621724    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  107.4121368393   -0.1082540659    0.0000000000    0.0000000000   -0.1098856920   -0.1066224398    0.0000000000    0.0000000000    0.0000000000
  108.1164787202   -0.0535992554    0.1335418760   -0.1377805162   -0.1293681969   -0.0997869618    0.0000000000    0.0000000000    0.0000000000
  108.8208206011   -0.0870894399    0.1267223176   -0.1332807644   -0.1241610361   -0.0889053371    0.0000000000    0.0000000000    0.0000000000
  109.5251624820   -0.0804916645    0.1052548522   -0.1173872802   -0.1072503834   -0.0986052936    0.0000000000    0.0000000000    0.0000000000
  110.2295043629   -0.0623428869    0.1192589042   -0.1133018134   -0.1165351784   -0.1005681734    0.0000000000    0.0000000000    0.0000000000
  110.9338462439   -0.0353262691    0.1260652780   -0.1218213127   -0.1174015053   -0.0964663383    0.0000000000    0.0000000000    0.0000000000
  111.6381881248   -0.0459199077    0.1232607187   -0.1260161113   -0.1298312353   -0.1113021743    0.0000000000    0.0000000000    0.0000000000
  112.3425300057   -0.0662147966    0.1163634105   -0.1186194391   -0.1167329856   -0.0981509054    0.0000000000    0.0000000000    0.0000000000
  113.0468718866   -0.0831585596    0.1280602572   -0.1276873838   -0.1166557789   -0.0897497300    0.0000000000    0.0000000000    0.0000000000
