# Madelung potential profile
# The last     3 ion types are fixed
# Average over        100 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
  101.0639997659   -0.0173014325    0.1584931142   -0.1079419881   -0.1046179619   -0.1059860355    0.0000000000    0.0000000000    0.0000000000
  101.6270304052   -0.0326161644    0.1727444994   -0.0998786699   -0.1045244671   -0.0954935077    0.0000000000    0.0000000000    0.0000000000
  102.1900610446   -0.0042253678    0.1667607727   -0.0959731999   -0.1172182694   -0.0817007301    0.0000000000    0.0000000000    0.0000000000
  102.7530916839   -0.0504553315    0.1705342729   -0.1047342664   -0.1102439108   -0.0853482186    0.0000000000    0.0000000000    0.0000000000
  103.3161223233   -0.0480713376    0.1774415706   -0.1065664484   -0.1068572101   -0.0688041515    0.0000000000    0.0000000000    0.0000000000
  103.8791529627   -0.0623677536    0.1741388012   -0.0969777209   -0.1111098005   -0.0795087744    0.0000000000    0.0000000000    0.0000000000
  104.4421836020   -0.0705224286    0.1813716854   -0.1040395139   -0.1037705192   -0.0885634073    0.0000000000    0.0000000000    0.0000000000
  105.0052142414   -0.0398850947    0.1788695768   -0.1058358844   -0.0913803772   -0.0920084613    0.0000000000    0.0000000000    0.0000000000
  105.5682448808   -0.0707714466    0.1798603485   -0.1021390974   -0.1038206439   -0.0909212954    0.0000000000    0.0000000000    0.0000000000
  106.1312755201   -0.0431085282    0.1616547539   -0.0972223252   -0.1019181252   -0.0949098256    0.0000000000    0.0000000000    0.0000000000
  106.6943061595   -0.0338844665    0.1716058640   -0.0956151778   -0.0951410605   -0.0998461451    0.0000000000    0.0000000000    0.0000000000
  107.2573367989   -0.0017790014    0.1758575356   -0.1147132996   -0.0942665620   -0.0910696651    0.0000000000    0.0000000000    0.0000000000
  107.8203674382   -0.0448656921    0.1849097946   -0.0960514400   -0.1088063064   -0.0903679626    0.0000000000    0.0000000000    0.0000000000
  108.3833980776    0.0389683050    0.1845085004   -0.0861331530   -0.0860679814   -0.0757308293    0.0000000000    0.0000000000    0.0000000000
  108.9464287169    0.0255970277    0.1824593945   -0.0893674319   -0.0846779324   -0.0632409534    0.0000000000    0.0000000000    0.0000000000
  109.5094593563   -0.0512608376    0.1859754982   -0.1076950100   -0.0937442362   -0.0752275924    0.0000000000    0.0000000000    0.0000000000
  110.0724899957    0.0091249820    0.1769056410   -0.0901549910   -0.0905365738   -0.0936105549    0.0000000000    0.0000000000    0.0000000000
  110.6355206350    0.0206567623    0.1813182081   -0.0983982276   -0.1033466967   -0.0793574288    0.0000000000    0.0000000000    0.0000000000
