  # z-dipole density
# The last    3 ion types are fixed
# Average over        100 steps
# z (au)        A            Im1          Im2          Im3          C1           C2           P         
160.182216899  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
160.745247538  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
161.308278178  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
161.871308817  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
162.434339457  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
162.997370096  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
163.560400735  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
164.123431375  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
164.686462014  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
165.249492653  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
165.812523293  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
166.375553932  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
166.938584571  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
167.501615211  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
168.064645850  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
168.627676490  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
169.190707129  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
169.753737768  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
170.316768408  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
170.879799047  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
171.442829686  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
172.005860326  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
172.568890965  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
173.131921604  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
173.694952244  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
174.257982883  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
174.821013523  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
175.384044162  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
175.947074801  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
176.510105441  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
177.073136080  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
177.636166719  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
178.199197359  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
178.762227998  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
179.325258637  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
179.888289277  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
180.451319916  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
181.014350556  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
181.577381195  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
182.140411834  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
182.703442474  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
183.266473113  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
183.829503752  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
184.392534392  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
184.955565031  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
185.518595670  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
186.081626310  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
186.644656949  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
187.207687589  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
187.770718228  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
188.333748867  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
188.896779507  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
189.459810146  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
190.022840785  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
190.585871425  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
191.148902064  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
191.711932703  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
192.274963343  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
192.837993982  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
193.401024622  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
193.964055261  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
194.527085900  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
195.090116540  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
195.653147179  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
196.216177818  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
196.779208458  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
197.342239097  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
197.905269736  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
198.468300376  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
199.031331015  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
199.594361655  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
200.157392294  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
200.720422933  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
201.283453573  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
201.846484212  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
202.409514851  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
202.972545491  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
203.535576130  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
204.098606769  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
204.661637409  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
205.224668048  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
205.787698688  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
206.350729327  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
206.913759966  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
207.476790606  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
208.039821245  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
208.602851884  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
209.165882524  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
209.728913163  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
210.291943802  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
210.854974442  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
211.418005081  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
211.981035721  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
212.544066360  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
213.107096999  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
213.670127639  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
214.233158278  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
214.796188917  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
215.359219557  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
215.922250196  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
216.485280835  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
217.048311475  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
217.611342114  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
218.174372754  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
218.737403393  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
219.300434032  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
219.863464672  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
220.426495311  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
220.989525950  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
221.552556590  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
222.115587229  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
222.678617868  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
223.241648508  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
223.804679147  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
224.367709787  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
224.930740426  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
225.493771065  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
226.056801705  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
226.619832344  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
227.182862983  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
227.745893623  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
228.308924262  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
228.871954901  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
229.434985541  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
229.998016180  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
230.561046820  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
231.124077459  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
231.687108098  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
232.250138738  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
232.813169377  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
233.376200016  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
233.939230656  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
234.502261295  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
235.065291935  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
235.628322574  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
236.191353213  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
236.754383853  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
237.317414492  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
237.880445131  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
238.443475771  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
239.006506410  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
239.569537049  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
240.132567689  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
240.695598328  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
241.258628968  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
241.821659607  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
242.384690246  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
242.947720886  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
243.510751525  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
244.073782164  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
244.636812804  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
245.199843443  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
245.762874082  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
246.325904722  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
246.888935361  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
247.451966001  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
248.014996640  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
248.578027279  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
249.141057919  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
249.704088558  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
250.267119197  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
250.830149837  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
251.393180476  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
251.956211115  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
252.519241755  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
253.082272394  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
253.645303034  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
254.208333673  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
254.771364312  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
255.334394952  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
255.897425591  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
256.460456230  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
257.023486870  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
257.586517509  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
258.149548148  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
258.712578788  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
259.275609427  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
259.838640067  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
260.401670706  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
260.964701345  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
261.527731985  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
262.090762624  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
262.653793263  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
263.216823903  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
263.779854542  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
264.342885181  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
264.905915821  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
265.468946460  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
266.031977100  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
266.595007739  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
267.158038378  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
267.721069018  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
268.284099657  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
268.847130296  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
269.410160936  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
269.973191575  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
270.536222214  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
271.099252854  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
271.662283493  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
272.225314133  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
272.788344772  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
273.351375411  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
273.914406051  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
274.477436690  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
275.040467329  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
275.603497969  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
276.166528608  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
276.729559247  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
277.292589887  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
277.855620526  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
278.418651166  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
278.981681805  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
279.544712444  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
280.107743084  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
280.670773723  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
281.233804362  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
