# Ion number density
# The last    3 ion types are fixed
# Average over     744960 steps
# z (au)        total        A            Im1          Im2          Im3          N            C            Me           C1           C2           P         
338.038841275  0.005040225  0.000136092  0.000103864  0.000113555  0.000101468  0.001502861  0.001543652  0.001538734  0.000000000  0.000000000  0.000000000
338.927248217  0.004988065  0.000116100  0.000103734  0.000108959  0.000095747  0.001530612  0.001529561  0.001503352  0.000000000  0.000000000  0.000000000
339.815655159  0.004867955  0.000100504  0.000102389  0.000104572  0.000093706  0.001524134  0.001461803  0.001480847  0.000000000  0.000000000  0.000000000
340.704062100  0.004700286  0.000090290  0.000098439  0.000099505  0.000089384  0.001475078  0.001395714  0.001451877  0.000000000  0.000000000  0.000000000
341.592469042  0.004635721  0.000092734  0.000095875  0.000100452  0.000095578  0.001412983  0.001394742  0.001443357  0.000000000  0.000000000  0.000000000
342.480875983  0.004724087  0.000114872  0.000102985  0.000104945  0.000106271  0.001390962  0.001451427  0.001452625  0.000000000  0.000000000  0.000000000
343.369282925  0.004988706  0.000138177  0.000108505  0.000112867  0.000114488  0.001432584  0.001553094  0.001528991  0.000000000  0.000000000  0.000000000
344.257689867  0.005327824  0.000138355  0.000107993  0.000121813  0.000125438  0.001528022  0.001677656  0.001628547  0.000000000  0.000000000  0.000000000
345.146096808  0.005403301  0.000123108  0.000108527  0.000128471  0.000121950  0.001607293  0.001669374  0.001644576  0.000000000  0.000000000  0.000000000
346.034503750  0.005074463  0.000106826  0.000115709  0.000125781  0.000109167  0.001607518  0.001492425  0.001517037  0.000000000  0.000000000  0.000000000
346.922910691  0.004559637  0.000090143  0.000117292  0.000119637  0.000090131  0.001503456  0.001273671  0.001365307  0.000000000  0.000000000  0.000000000
347.811317633  0.004179564  0.000076620  0.000109502  0.000107728  0.000074803  0.001386235  0.001177739  0.001246938  0.000000000  0.000000000  0.000000000
348.699724575  0.004113212  0.000078417  0.000111809  0.000092071  0.000075252  0.001297422  0.001265082  0.001193158  0.000000000  0.000000000  0.000000000
349.588131516  0.004541011  0.000094979  0.000136902  0.000087776  0.000098331  0.001334339  0.001494224  0.001294459  0.000000000  0.000000000  0.000000000
350.476538458  0.005632667  0.000125831  0.000166473  0.000091598  0.000139458  0.001572130  0.001846664  0.001690515  0.000000000  0.000000000  0.000000000
351.364945399  0.006767915  0.000119660  0.000144853  0.000107740  0.000148189  0.001975054  0.002171923  0.002100496  0.000000000  0.000000000  0.000000000
352.253352341  0.006214460  0.000082435  0.000094906  0.000103060  0.000114886  0.002012742  0.001884850  0.001921581  0.000000000  0.000000000  0.000000000
353.141759282  0.004726662  0.000057197  0.000063270  0.000084081  0.000091505  0.001600613  0.001396009  0.001433988  0.000000000  0.000000000  0.000000000
354.030166224  0.003694576  0.000037029  0.000034390  0.000063243  0.000081365  0.001179296  0.001146612  0.001152641  0.000000000  0.000000000  0.000000000
354.918573166  0.003064781  0.000029102  0.000024934  0.000051395  0.000066462  0.000949792  0.000992910  0.000950184  0.000000000  0.000000000  0.000000000
355.806980107  0.002610995  0.000023097  0.000021269  0.000038080  0.000045243  0.000816715  0.000820211  0.000846380  0.000000000  0.000000000  0.000000000
356.695387049  0.005887907  0.000020293  0.000020033  0.000027570  0.000027858  0.000732792  0.000665853  0.000758815  0.000000000  0.003634692  0.000000000
357.583793990  0.010348252  0.000014058  0.000019251  0.000020287  0.000021980  0.000660929  0.000587638  0.000598232  0.000000000  0.008425877  0.000000000
358.472200932  0.010061586  0.000010592  0.000021030  0.000017051  0.000019968  0.000597277  0.000593165  0.000541839  0.000000000  0.008260664  0.000000000
359.360607874  0.008763463  0.000016259  0.000018856  0.000015166  0.000020558  0.000565211  0.000613030  0.000575424  0.000000000  0.006938958  0.000000000
360.249014815  0.009120486  0.000071974  0.000016972  0.000012405  0.000020320  0.000555246  0.000564847  0.000609337  0.000000000  0.007269384  0.000000000
361.137421757  0.009586899  0.000090744  0.000016765  0.000011695  0.000017427  0.000555185  0.000512222  0.000617837  0.000000000  0.007765024  0.000000000
362.025828698  0.010275673  0.000014003  0.000015054  0.000012426  0.000018038  0.000537693  0.000508736  0.000578633  0.000000000  0.008591090  0.000000000
362.914235640  0.008342281  0.000012283  0.000013483  0.000013728  0.000019859  0.000526690  0.000572797  0.000574908  0.000000000  0.006608531  0.000000000
363.802642582  0.010999789  0.000020361  0.000014039  0.000017292  0.000023719  0.000544083  0.000650801  0.000642764  0.000000000  0.009086730  0.000000000
364.691049523  0.007952682  0.000027865  0.000015693  0.000018817  0.000029877  0.000566185  0.000596455  0.000584898  0.000000000  0.006112891  0.000000000
365.579456465  0.007858955  0.000033980  0.000017035  0.000021880  0.000029133  0.000595859  0.000539267  0.000508910  0.000000000  0.006112891  0.000000000
366.467863406  0.009729977  0.000105707  0.000022681  0.000028159  0.000033643  0.000563924  0.000525747  0.000519878  0.000000000  0.007930237  0.000000000
367.356270348  0.009557744  0.000097920  0.000032434  0.000033588  0.000071514  0.000634607  0.000547627  0.000540243  0.000000000  0.007599811  0.000000000
368.244677290  0.009245571  0.000033124  0.000041328  0.000041061  0.000340155  0.000670741  0.000641388  0.000538816  0.000000000  0.006938958  0.000000000
369.133084231  0.008473175  0.000028139  0.000047965  0.000185278  0.000062906  0.000647367  0.000619120  0.000604295  0.000000000  0.006278105  0.000000000
370.021491173  0.007355520  0.000020382  0.000050598  0.000056552  0.000041903  0.000611724  0.000640723  0.000646813  0.000000000  0.005286825  0.000000000
370.909898114  0.009616423  0.000019604  0.000215454  0.000050065  0.000040856  0.000588078  0.000616269  0.000651500  0.000000000  0.007434598  0.000000000
371.798305056  0.008733564  0.000035548  0.000052212  0.000060922  0.000059477  0.000566456  0.000621797  0.000728620  0.000000000  0.006608531  0.000000000
372.686711998  0.008114415  0.000070374  0.000101239  0.000066185  0.000086544  0.000574069  0.000639954  0.000628373  0.000000000  0.005947678  0.000000000
373.575118939  0.008624402  0.000088216  0.000219985  0.000070388  0.000100220  0.000598886  0.000613991  0.000489399  0.000000000  0.006443318  0.000000000
374.463525881  0.009734890  0.000086947  0.000072140  0.000078527  0.000086048  0.000573433  0.000466110  0.000441449  0.000000000  0.007930237  0.000000000
375.351932822  0.009476384  0.000074100  0.000075852  0.000073015  0.000065399  0.000515236  0.000475370  0.000432388  0.000000000  0.007765024  0.000000000
376.240339764  0.006855114  0.000066393  0.000070358  0.000060369  0.000051720  0.000481484  0.000419683  0.000418283  0.000000000  0.005286825  0.000000000
377.128746705  0.009850150  0.000074152  0.000068517  0.000073649  0.000043917  0.000467329  0.000417998  0.000443924  0.000000000  0.008260664  0.000000000
378.017153647  0.006104743  0.000088918  0.000084527  0.000197532  0.000047267  0.000474275  0.000453614  0.000463065  0.000000000  0.004295545  0.000000000
378.905560589  0.009842235  0.000087233  0.000087663  0.000079149  0.000063229  0.000600676  0.000512783  0.000481266  0.000000000  0.007930237  0.000000000
379.793967530  0.009026211  0.000064632  0.000072880  0.000107939  0.000080917  0.000478449  0.000691441  0.000590995  0.000000000  0.006938958  0.000000000
380.682374472  0.008807769  0.000100052  0.000081135  0.000100921  0.000098702  0.000464409  0.000559487  0.000629318  0.000000000  0.006773744  0.000000000
381.570781413  0.009554706  0.000157869  0.000081919  0.000098869  0.000117479  0.000439303  0.000527449  0.000697221  0.000000000  0.007434598  0.000000000
382.459188355  0.007666707  0.000158456  0.000069533  0.000100054  0.000107771  0.000422988  0.000490516  0.000534925  0.000000000  0.005782465  0.000000000
383.347595297  0.009685454  0.000114339  0.000053870  0.000094497  0.000110897  0.000441752  0.000431516  0.000508346  0.000000000  0.007930237  0.000000000
384.236002238  0.007215760  0.000094357  0.000056376  0.000090244  0.000109745  0.000406602  0.000390677  0.000450507  0.000000000  0.005617251  0.000000000
385.124409180  0.009445010  0.000115829  0.000077233  0.000092651  0.000097623  0.000342072  0.000321375  0.000302776  0.000000000  0.008095451  0.000000000
386.012816121  0.011273040  0.000210370  0.000117913  0.000098696  0.000098776  0.000305194  0.000287330  0.000241965  0.000000000  0.009912797  0.000000000
386.901223063  0.007818488  0.000186789  0.000148140  0.000103356  0.000104779  0.000292049  0.000297687  0.000242370  0.000000000  0.006443318  0.000000000
387.789630005  0.011810218  0.000134440  0.000185517  0.000119401  0.000105655  0.000322915  0.000257315  0.000276537  0.000000000  0.010408437  0.000000000
388.678036946  0.008690858  0.000120427  0.000207814  0.000143853  0.000109947  0.000389241  0.000294174  0.000321231  0.000000000  0.007104171  0.000000000
389.566443888  0.007328357  0.000090688  0.000179684  0.000161000  0.000112316  0.000385154  0.000391878  0.000390386  0.000000000  0.005617251  0.000000000
390.454850829  0.008224118  0.000098079  0.000142079  0.000165805  0.000103251  0.000384889  0.000457703  0.000428994  0.000000000  0.006443318  0.000000000
391.343257771  0.008570138  0.000145945  0.000114859  0.000150613  0.000082428  0.000469705  0.000517731  0.000480326  0.000000000  0.006608531  0.000000000
392.231664713  0.006190654  0.000022758  0.000099079  0.000144244  0.000074633  0.000540359  0.000491206  0.000522830  0.000000000  0.004295545  0.000000000
393.120071654  0.007296897  0.000029132  0.000128620  0.000126747  0.000095236  0.000487405  0.000381784  0.000430721  0.000000000  0.005617251  0.000000000
394.008478596  0.007220800  0.000040277  0.000137125  0.000097926  0.000095731  0.000430491  0.000451004  0.000350995  0.000000000  0.005617251  0.000000000
394.896885537  0.007804309  0.000052914  0.000045951  0.000067353  0.000074385  0.000439879  0.000447654  0.000398069  0.000000000  0.006278105  0.000000000
395.785292479  0.007512642  0.000074813  0.000033857  0.000065444  0.000097807  0.000448831  0.000408654  0.000435558  0.000000000  0.005947678  0.000000000
396.673699420  0.007322076  0.000113699  0.000051647  0.000075017  0.000174760  0.000409166  0.000439040  0.000441496  0.000000000  0.005617251  0.000000000
397.562106362  0.006862702  0.000164688  0.000072117  0.000069782  0.000196981  0.000402140  0.000436309  0.000399074  0.000000000  0.005121612  0.000000000
398.450513304  0.006347450  0.000142584  0.000064176  0.000060696  0.000170432  0.000426021  0.000433267  0.000424302  0.000000000  0.004625972  0.000000000
399.338920245  0.005437085  0.000179325  0.000067058  0.000071822  0.000114410  0.000407178  0.000441601  0.000520998  0.000000000  0.003634692  0.000000000
400.227327187  0.008363610  0.000128567  0.000120888  0.000081793  0.000110493  0.000371956  0.000401463  0.000539919  0.000000000  0.006608531  0.000000000
401.115734128  0.007669492  0.000140114  0.000166839  0.000089962  0.000124862  0.000341177  0.000419386  0.000439475  0.000000000  0.005947678  0.000000000
402.004141070  0.006336095  0.000225754  0.000179250  0.000098774  0.000220543  0.000356314  0.000430883  0.000363818  0.000000000  0.004460759  0.000000000
402.892548012  0.006761143  0.000224240  0.000178514  0.000096367  0.000289628  0.000400231  0.000398828  0.000382151  0.000000000  0.004791185  0.000000000
403.780954953  0.006516228  0.000165036  0.000113846  0.000104445  0.000208347  0.000459762  0.000418452  0.000420368  0.000000000  0.004625972  0.000000000
404.669361895  0.008767881  0.000092755  0.000097109  0.000154495  0.000138050  0.000529859  0.000409019  0.000407637  0.000000000  0.006938958  0.000000000
405.557768836  0.008776318  0.000079888  0.000141638  0.000174598  0.000100483  0.000477810  0.000413263  0.000449681  0.000000000  0.006938958  0.000000000
406.446175778  0.006931041  0.000090552  0.000207766  0.000166567  0.000074644  0.000421612  0.000440443  0.000407846  0.000000000  0.005121612  0.000000000
407.334582720  0.007665490  0.000109490  0.000235858  0.000194081  0.000067995  0.000442405  0.000454008  0.000379188  0.000000000  0.005782465  0.000000000
408.222989661  0.006163544  0.000122385  0.000228824  0.000222333  0.000114619  0.000426975  0.000489440  0.000428637  0.000000000  0.004130332  0.000000000
409.111396603  0.007387015  0.000120571  0.000167057  0.000225684  0.000139575  0.000425193  0.000489269  0.000532840  0.000000000  0.005286825  0.000000000
409.999803544  0.007832934  0.000156036  0.000114610  0.000219303  0.000121244  0.000462971  0.000483588  0.000492717  0.000000000  0.005782465  0.000000000
410.888210486  0.007149802  0.000246766  0.000145542  0.000238513  0.000143849  0.000399749  0.000347475  0.000341084  0.000000000  0.005286825  0.000000000
411.776617428  0.007533327  0.000322119  0.000167977  0.000284597  0.000158137  0.000303510  0.000250426  0.000264097  0.000000000  0.005782465  0.000000000
412.665024369  0.005986216  0.000342033  0.000119406  0.000209958  0.000120452  0.000273299  0.000222761  0.000237548  0.000000000  0.004460759  0.000000000
413.553431311  0.008177108  0.000231376  0.000134204  0.000153256  0.000149001  0.000279729  0.000224135  0.000231663  0.000000000  0.006773744  0.000000000
414.441838252  0.007351036  0.000126592  0.000204443  0.000138406  0.000165168  0.000268668  0.000271430  0.000228649  0.000000000  0.005947678  0.000000000
415.330245194  0.006401202  0.000083004  0.000227689  0.000150552  0.000152909  0.000238600  0.000335249  0.000256800  0.000000000  0.004956398  0.000000000
416.218652135  0.009221980  0.000088667  0.000234772  0.000163430  0.000145867  0.000273348  0.000284679  0.000266192  0.000000000  0.007765024  0.000000000
417.107059077  0.008145463  0.000087563  0.000164997  0.000195270  0.000166863  0.000289227  0.000209012  0.000258787  0.000000000  0.006773744  0.000000000
417.995466019  0.009150808  0.000057572  0.000122310  0.000182655  0.000209132  0.000269760  0.000201455  0.000177686  0.000000000  0.007930237  0.000000000
418.883872960  0.007512870  0.000068367  0.000158352  0.000154074  0.000254176  0.000184698  0.000232088  0.000183009  0.000000000  0.006278105  0.000000000
419.772279902  0.006261574  0.000103250  0.000205544  0.000181963  0.000221159  0.000133739  0.000168572  0.000290949  0.000000000  0.004956398  0.000000000
420.660686843  0.007431440  0.000122132  0.000179141  0.000197124  0.000244835  0.000143716  0.000153537  0.000278064  0.000000000  0.006112891  0.000000000
421.549093785  0.007491371  0.000160959  0.000109021  0.000134842  0.000157925  0.000161464  0.000241153  0.000247902  0.000000000  0.006278105  0.000000000
422.437500727  0.008369703  0.000230242  0.000049323  0.000109631  0.000085300  0.000193257  0.000305416  0.000292363  0.000000000  0.007104171  0.000000000
423.325907668  0.008091085  0.000320350  0.000102779  0.000153796  0.000107121  0.000256267  0.000259599  0.000282641  0.000000000  0.006608531  0.000000000
424.214314610  0.009259010  0.000454391  0.000185745  0.000114280  0.000055903  0.000281158  0.000252555  0.000315166  0.000000000  0.007599811  0.000000000
425.102721551  0.007416204  0.000309967  0.000118536  0.000070416  0.000040427  0.000251780  0.000230513  0.000281674  0.000000000  0.006112891  0.000000000
425.991128493  0.009309782  0.000186530  0.000075077  0.000228647  0.000036264  0.000196704  0.000259753  0.000231357  0.000000000  0.008095451  0.000000000
426.879535435  0.009578964  0.000171274  0.000064524  0.000076031  0.000032738  0.000213617  0.000247704  0.000181985  0.000000000  0.008591090  0.000000000
427.767942376  0.007829072  0.000121996  0.000085384  0.000081370  0.000037310  0.000229439  0.000165509  0.000169105  0.000000000  0.006938958  0.000000000
428.656349318  0.009148487  0.000062666  0.000192419  0.000092150  0.000076186  0.000162831  0.000151678  0.000149892  0.000000000  0.008260664  0.000000000
429.544756259  0.010419441  0.000026562  0.000149220  0.000099439  0.000146726  0.000153875  0.000135778  0.000125471  0.000000000  0.009582370  0.000000000
430.433163201  0.010602295  0.000016702  0.000208203  0.000167602  0.000162639  0.000157427  0.000163320  0.000144033  0.000000000  0.009582370  0.000000000
431.321570143  0.009104968  0.000017538  0.000267057  0.000228500  0.000169810  0.000188734  0.000125048  0.000178042  0.000000000  0.007930237  0.000000000
432.209977084  0.008214045  0.000028592  0.000096491  0.000163084  0.000073697  0.000137589  0.000114717  0.000165278  0.000000000  0.007434598  0.000000000
433.098384026  0.010249181  0.000047075  0.000078150  0.000096214  0.000061203  0.000123866  0.000140631  0.000119673  0.000000000  0.009582370  0.000000000
433.986790967  0.008499812  0.000064555  0.000054456  0.000036480  0.000092266  0.000155341  0.000196891  0.000134799  0.000000000  0.007765024  0.000000000
434.875197909  0.010708399  0.000065814  0.000109108  0.000019579  0.000343720  0.000204742  0.000261348  0.000121718  0.000000000  0.009582370  0.000000000
435.763604850  0.011699454  0.000087935  0.000184053  0.000016928  0.000214784  0.000314286  0.000301567  0.000171465  0.000000000  0.010408437  0.000000000
436.652011792  0.010729986  0.000079712  0.000027166  0.000010196  0.000188872  0.000365870  0.000339325  0.000466901  0.000000000  0.009251944  0.000000000
437.540418734  0.010406967  0.000000000  0.000000000  0.000166068  0.000000028  0.000676399  0.000349610  0.000293345  0.000000000  0.008921517  0.000000000
438.428825675  0.007948427  0.000000000  0.000000000  0.000000820  0.000000000  0.000008959  0.000164962  0.000173875  0.000000000  0.007599811  0.000000000
439.317232617  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
440.205639558  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
441.094046500  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
441.982453442  0.033042656  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.033042656
442.870860383  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
443.759267325  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
